segmentId,name_vn,lat_start,lon_start,lat_end,lon_end,laneCount_aggregated,speedLimit,frc,roadType,surface,oneway,width,ref,currentSpeed,freeFlowSpeed,jamFactor,congestionIndex,trafficVolume,occupancy,incidentFlag,LOS,crossTime,busRoute,bicycleLane,sidewalk,bridgeTunnel,maxHeight,maxWeight,barrier,lit,crossing,curvatureIndex,bearing,lengthKm,timeStamp,dayOfWeek,speedLimitRatio,relativeCongestionIndex,routeSlopePercent,intersectionCount,hourOfDay,dayType
b38f64d6ca9f83b275adfe80fb653f6f,Đường Quốc Lộ 1K,10.8883021,106.7760528,10.8882135,106.7761239,2.5,50.0,FRC2,tertiary,asphalt,,,,32.5,45.0,0.0,0.7222222222222222,2150.0,27.77777777777778,0,B,0.05538461538461539,,,,,,,,,,0.00016,141.76059939988886,0.012508845410953864,2603090903,0,0.65,0.2777777777777778,0.0,4,9,Weekday
ecdf13761c150a7cff9fccf24046e694,Đường Số 9,10.8629278,106.7549076,10.8629278,106.7549076,1.0,50.0,FRC2,,,,,,33.0,42.0,0.0,0.7857142857142857,745.71,21.42857142857143,0,B,0.05454545454545455,,,,,,,,,,0.0,0.0,0.0,2603090903,0,0.66,0.21428571428571427,0.0,1,9,Weekday
affae36eff23201dda569057e2294a40,Đường Lê Đức Thọ,10.8428373,106.6753185,10.8625349,106.6496727,1.0,50.0,FRC3,,,,,,22.5,35.0,0.0,0.6428571428571429,1002.86,35.71428571428571,0,C,0.08,,,,,,,,,,0.045343,308.02962490017387,3.5511300984908942,2603090903,0,0.45,0.35714285714285715,-0.16896029809073423,4,9,Weekday
4c6fa1feb7bf68d7cde9f86a84e33c69,Đường Nguyễn Cư Trinh,10.7646953,106.6921459,10.7639667,106.6902673,1.0,50.0,FRC4,,,,,,17.0,27.0,0.0,0.6296296296296297,1026.67,37.03703703703704,0,C,0.10588235294117647,,,,,,,,,,0.002607,248.45662255873688,0.220709472169753,2603090903,0,0.34,0.37037037037037035,-1.3592529448362902,5,9,Weekday
16155de97876bdd1fe650e7744c21aa1,Đường Lê Văn Chí,10.8415062,106.7687324,10.8496688,106.773359,1.0,50.0,FRC1,,,,,,37.5,45.5,0.0,0.8241758241758241,676.48,17.582417582417587,0,B,0.048,,,,,,,,,,0.012789,29.103391521649428,1.034961089607837,2603090903,0,0.75,0.17582417582417584,1.2560858693659587,1,9,Weekday
fe84f77da96da5828f4d4bc487679148,Đường 3 Tháng 2,10.7681682,106.6677962,10.7681682,106.6677962,1.5,50.0,FRC2,primary,asphalt,,9.5,,21.0,32.0,0.0,0.65625,1468.12,34.375,0,C,0.08571428571428572,,,,yes,,10.0,,yes,,0.0,0.0,0.0,2603090903,0,0.42,0.34375,0.0,2,9,Weekday
8500fe7e063f1c328db9844bfe8c6383,Đường Hùng Vương,10.7230616,106.8257234,10.7256271,106.7236416,1.5,50.0,FRC4,primary,,,,ĐT.769B,47.5,47.5,0.0,1.0,540.0,0.0,0,A,0.037894736842105266,,,,,,,,,,0.104647,271.47472189489685,11.170113201139232,2603090903,0,0.95,0.0,0.17904921498879897,2,9,Weekday
5dcb49eb56272f22e7b44f699bc23285,Đường Võ Văn Kiệt,10.7503613,106.6692116,10.7491553,106.6606556,1.0,50.0,FRC2,,,,,,36.0,43.0,0.0,0.8372093023255814,653.02,16.279069767441857,0,B,0.05,,,,,,,,,,0.009762,261.83620411890206,0.94530401369909,2603090903,0,0.72,0.16279069767441862,-1.057860736343304,5,9,Weekday
1ef01f1af018ff06b9ba19eb43edf177,Đường Lê Hồng Phong,10.7663147,106.6749228,10.7654291,106.6752055,1.0,50.0,FRC2,tertiary,asphalt,,,,29.0,41.0,0.0,0.7073170731707317,886.83,29.268292682926834,0,B,0.06206896551724138,,,,,,,,,,0.001168,162.58855180550177,0.10272280622617744,2603090903,0,0.58,0.2926829268292683,0.0,5,9,Weekday
b28e73faf97bb111111ad345d3f83c3f,Đường Nguyễn Thi,10.7505935,106.6591297,10.7505909,106.6591695,2.0,50.0,FRC4,primary,asphalt,yes,,,21.0,29.0,0.0,0.7241379310344828,1713.1,27.586206896551722,0,B,0.08571428571428572,,,,,,,,,,4.2e-05,93.80420456070686,0.004362749880427022,2603090903,0,0.42,0.27586206896551724,0.0,5,9,Weekday
f6d6fdc8243654b3205cca9e58cd0e26,Đường Ngô Quyền,10.756629,106.6661917,10.7533937,106.6666573,1.0,50.0,FRC2,,,,,,20.5,30.5,0.0,0.6721311475409836,950.16,32.786885245901644,0,C,0.08780487804878048,,,,,,,,,,0.003701,171.95255929005225,0.3614714055679125,2603090903,0,0.41,0.32786885245901637,7.469470498663632,1,9,Weekday
4b91d6307ecea004c46250c6c8f77435,Đường Điện Biên Phủ,10.8009447,106.7151083,10.7984442,106.7051673,1.5,55.0,FRC2,tertiary,paved,,,,30.0,51.0,0.0,0.5882352941176471,1651.76,41.17647058823529,0,C,0.06,,shared_lane,both,,,,,,,0.012441,255.63785832163518,1.121787034559456,2603090903,0,0.5454545454545454,0.4117647058823529,1.6045826387241935,3,9,Weekday
2fd306045966d886391940cedc74f7d4,Đường Phan Anh,10.7639371,106.6269195,10.7639255,106.6269466,1.0,50.0,FRC3,residential,asphalt,,,,21.0,35.0,0.0,0.6,1080.0,40.0,0,C,0.08571428571428572,,,,,,,,,,3.9e-05,113.5432649307113,0.00322983201003434,2603090903,0,0.42,0.4,0.0,4,9,Weekday
32196ce38d97227596a014fe983dc5bf,Đường Kha Vạn Cân,10.8319797,106.725621,10.8413672,106.7463168,1.0,50.0,FRC2,,,,,,34.5,43.5,0.0,0.7931034482758621,732.41,20.68965517241379,0,B,0.05217391304347826,,,,,,,,,,0.030083,65.20913497519808,2.489888515524737,2603090903,0,0.69,0.20689655172413793,0.040162440758487246,3,9,Weekday
565705c0eed96a1a9a86d19728864b8e,Đường Thoại Ngọc Hầu,10.7737359,106.621551,10.7842211,106.6392437,1.0,50.0,FRC4,,,,,,22.0,30.0,0.0,0.7333333333333333,840.0,26.66666666666667,0,B,0.08181818181818182,,,,,,,,,,0.028178,58.89690841198808,2.255977178074464,2603090904,0,0.44,0.26666666666666666,-0.044326689548053244,1,9,Weekday
84b55ced01b46649bc0c300d9222f91f,Đường Phạm Thái Bường,10.7273833,106.7086074,10.7274088,106.7097716,1.0,50.0,FRC1,residential,,,,,44.0,44.0,0.0,1.0,360.0,0.0,0,A,0.04090909090909091,,,,,,,,,,0.00119,88.72280559873803,0.12737928433668833,2603090904,0,0.88,0.0,0.7850570092361366,2,9,Weekday
4f265d3817102c010b3fc4aaa12b88fd,Quốc Lộ 1,10.8423995,106.6156611,10.842552,106.6155929,1.5,55.0,FRC4,trunk,asphalt,yes,,QL.1,24.5,31.0,0.0,0.7903225806451613,1106.13,20.967741935483875,0,B,0.07346938775510205,,,,yes,,,,yes,,0.000221,336.28750852542686,0.0184434433806846,2603090904,0,0.44545454545454544,0.20967741935483872,0.0,5,9,Weekday
48ed2cb8bdec7fb5383149c4381dac31,Đường Quốc Lộ 1A,10.8607907,106.7150626,10.8612059,106.7155477,1.5,50.0,FRC1,trunk,asphalt,yes,,QL.1,36.5,48.0,0.0,0.7604166666666666,1186.88,23.958333333333336,0,B,0.049315068493150684,,,,yes,,,,,,0.0009,48.92724011378516,0.07016068695243301,2603090904,0,0.73,0.23958333333333334,1.4252996135542004,5,9,Weekday
931e092078f2614a71934d3a4ec00d60,Đường Xa Lộ Hà Nội,10.7983208,106.7250464,10.7988988,106.728642,1.0,50.0,FRC2,,,,,,28.0,42.0,0.0,0.6666666666666666,960.0,33.333333333333336,0,C,0.0642857142857143,,,,,,,,,,0.004174,80.70559491100937,0.39838240580419954,2603090904,0,0.56,0.3333333333333333,0.7530453042834593,5,9,Weekday
459be5240c53f114f3d55416973982f9,Hẻm 68 Trần Quang Khải,10.792788,106.6936394,10.7932473,106.6935778,1.0,50.0,FRC4,,,,,,13.0,24.0,0.0,0.5416666666666666,1185.0,45.833333333333336,0,C,0.13846153846153847,,,,,,,,,,0.000521,352.49481791291254,0.05124935944879215,2603090904,0,0.26,0.4583333333333333,1.9512438999343789,4,9,Weekday
381092131277420bae740266d89055c3,Đường Hà Huy Giáp,10.8629755,106.6803378,10.8591758,106.6799122,1.0,50.0,FRC3,,,,,,20.0,34.0,0.0,0.5882352941176471,1101.18,41.17647058823529,0,C,0.09,,,,,,,,,,0.004225,186.27747574245836,0.42286715564356775,2603090904,0,0.4,0.4117647058823529,6.148503058940631,1,9,Weekday
bd0bdfc59239b2c228e0d185d9029e5d,Đường Quách Thị Trang,10.7063918,106.8237646,10.7065115,106.8236348,1.0,50.0,FRC4,tertiary,,,,,38.0,46.0,0.0,0.8260869565217391,673.04,17.391304347826086,0,B,0.04736842105263158,,,,,,,,,,0.00025,313.18367133191305,0.01941464884782675,2603090904,0,0.76,0.17391304347826086,0.0,2,9,Weekday
4ff1c86146a8f15a787642fe50ee30d5,Đường Xa Lộ Hà Nội,10.8020857,106.7438001,10.8006952,106.7363742,1.0,50.0,FRC2,,,,,,30.0,51.0,0.0,0.5882352941176471,1101.18,41.17647058823529,0,C,0.06,,,,,,,,,,0.008816,259.2080360296418,0.8265338708828588,2603090904,0,0.6,0.4117647058823529,2.5407307237837617,1,9,Weekday
5f0fb26464ee8d3480258c0b366b64a2,Đường Liên Ấp 6-2,10.8195165,106.5507126,10.8195126,106.5508201,1.0,50.0,FRC3,tertiary,,,,,28.0,42.0,0.0,0.6666666666666666,960.0,33.333333333333336,0,C,0.0642857142857143,,,,,,,,,,0.000111,92.11528583731206,0.011763414459228011,2603090904,0,0.56,0.3333333333333333,0.0,1,9,Weekday
b68ce6b2e73ca7d6d966cdc718ffa5de,Đường Tỉnh Lộ 743,10.8873863,106.7382056,10.8874344,106.7383228,2.5,50.0,FRC4,primary,asphalt,yes,,ĐT.743B,37.0,43.5,0.0,0.8505747126436781,1572.41,14.942528735632187,0,B,0.04864864864864865,,,,,,,,,,0.000165,67.31836653710212,0.013874064121443874,2603090904,0,0.74,0.14942528735632185,0.0,4,9,Weekday
0156bf10ae8471d6696389f5fbcfce3b,Đường Lê Đức Thọ,10.8548517,106.655946,10.8527915,106.6599389,1.0,50.0,FRC1,,,,,,36.5,48.0,0.0,0.7604166666666666,791.25,23.958333333333336,0,B,0.049315068493150684,,,,,,,,,,0.006053,117.71545210035185,0.49248464900301503,2603090904,0,0.73,0.23958333333333334,-5.685456400861051,3,9,Weekday
d5f6c809df92853263e48f6c2134cf5e,Đường Nguyễn Cửu Vân,10.7963537,106.7058178,10.7960538,106.7063387,1.5,50.0,FRC2,residential,asphalt,,,,28.0,42.0,0.0,0.6666666666666666,1440.0,33.333333333333336,0,C,0.0642857142857143,,,,,,,,,,0.000821,120.37488655270647,0.06592146659703552,2603090904,0,0.56,0.3333333333333333,1.5169565418087496,2,9,Weekday
d6cee906472a79bad046456dc033c45b,Vòng Xoay Ngã Sáu Cộng Hòa,10.7622438,106.683007,10.765251,106.6818405,1.0,50.0,FRC2,,,,,,22.5,37.5,0.0,0.6,1080.0,40.0,0,C,0.08,,,,,,,,,,0.004174,339.13939266444396,0.3562641176706433,2603090904,0,0.45,0.4,0.2806906310234906,5,9,Weekday
b7e6bbf9dd14cbbb36a22cc440ce1698,Đường Trường Sơn,10.8050283,106.6643387,10.8026411,106.6635788,2.5,50.0,FRC2,primary,asphalt,yes,,,25.5,37.5,0.0,0.68,2340.0,31.999999999999996,0,C,0.07058823529411765,,,left,,,,,,,0.003147,197.3635097446789,0.2768240565407462,2603090904,0,0.51,0.32,-1.44496112439969,2,9,Weekday
f5c555eb38a9c52cce12e48270504c85,Đường Phan Đình Phùng,10.7991177,106.6803031,10.7991862,106.6802718,1.5,50.0,FRC2,primary,asphalt,yes,,,16.0,30.5,0.0,0.5245901639344263,1823.61,47.540983606557376,0,C,0.11249999999999999,,,,,,,,,,0.0001,335.8274564685073,0.008314322594070708,2603090904,0,0.32,0.47540983606557374,0.0,3,9,Weekday
06070fea94d2723df987abeeb511b66c,Đường Khuông Việt,10.7813924,106.6433121,10.7770894,106.6398819,1.0,50.0,FRC3,,,,,,19.0,32.0,0.0,0.59375,1091.25,40.625,0,C,0.09473684210526316,,,,,,,,,,0.007733,218.06477600527737,0.6060417451784054,2603090904,0,0.38,0.40625,3.630112970769643,2,9,Weekday
57ea3c7bfa4eaa6b92261fdedaec2005,Đường Nguyễn Lương Bằng,10.7310052,106.7203264,10.7318083,106.7200097,1.0,50.0,FRC1,,,,,,45.0,45.0,0.0,1.0,360.0,0.0,0,A,0.04,,,,,,,,,,0.00112,338.8211646507593,0.09534891375716746,2603090904,0,0.9,0.0,0.0,3,9,Weekday
8150cc702b0170149a48726e38be32df,Đường Nguyễn Đình Chiểu,10.7851071,106.6963948,10.7704394,106.6824793,1.0,50.0,FRC2,,,,,,18.0,28.0,0.0,0.6428571428571429,1002.86,35.71428571428571,0,C,0.1,,,,,,,,,,0.028583,222.98495225939197,2.2245332718377124,2603090904,0,0.36,0.35714285714285715,0.044953249864133904,1,9,Weekday
a609c168641c7d2add8dbe3234cc80f7,Đường Trần Bình Trọng,10.7592606,106.6803749,10.7582717,106.6807561,1.0,50.0,FRC4,,,,,,18.5,27.5,0.0,0.6727272727272727,949.09,32.72727272727273,0,C,0.0972972972972973,,,,,,,,,,0.00137,159.2581467728719,0.11706194918998407,2603090904,0,0.37,0.32727272727272727,-0.8542485469612879,4,9,Weekday
dd1d591b49a4a9dd45b2082eb03d8b85,Đường Lê Thị Hà,10.8752155,106.6035093,10.8756688,106.6030332,1.0,50.0,FRC4,,,,,,26.0,36.0,0.0,0.7222222222222222,860.0,27.77777777777778,0,B,0.06923076923076923,,,,,,,,,,0.000929,314.11352892917427,0.07227526553916462,2603090904,0,0.52,0.2777777777777778,0.0,1,9,Weekday
9fe2681384cc7911bbe192c9dbe7a28b,Đường Phạm Văn Bạch,10.8138819,106.6330654,10.8374497,106.6464179,1.0,50.0,FRC2,service,,,,,24.5,35.0,0.0,0.7,900.0,30.000000000000004,0,B,0.07346938775510205,,,,,,,,,,0.03692,29.09354755920856,2.987965819380135,2603090904,0,0.49,0.3,-0.7697544547136567,5,9,Weekday
565705c0eed96a1a9a86d19728864b8e,Đường Thoại Ngọc Hầu,10.7842211,106.6392437,10.78599,106.6416689,1.0,50.0,FRC4,service,asphalt,,,,20.5,31.0,0.0,0.6612903225806451,969.68,33.87096774193549,0,C,0.08780487804878048,,,,,,,,,,0.004194,53.40593495744724,0.3295959604470879,2603090904,0,0.41,0.3387096774193548,0.9102053301656313,4,9,Weekday
791e2278ccf9bb7011c4cab854078dca,Đường Kha Vạn Cân,10.8416342,106.7466044,10.8487665,106.7531191,1.5,50.0,FRC3,secondary,asphalt,,,,36.0,45.0,0.0,0.8,1080.0,19.999999999999996,0,B,0.05,,,,,,,,,,0.013647,41.89446878502554,1.0629413433485582,2603090904,0,0.72,0.2,-1.5052570962754719,4,9,Weekday
ec9ac5661ff242298083b66306af2d15,Đường Châu Văn Liêm,10.7526979,106.6694499,10.7519097,106.658894,1.0,50.0,FRC2,,,,,,19.0,28.0,0.0,0.6785714285714286,938.57,32.14285714285714,0,C,0.09473684210526316,,,,,,,,,,0.011344,265.65465841597836,1.1578680735408355,2603090904,0,0.38,0.32142857142857145,1.5545812525044271,1,9,Weekday
e59398367b5e8a7e0db0c709f85a2c9d,Đường Bờ Bao Tân Thắng,10.8013922,106.6190596,10.8013405,106.6190675,1.0,50.0,FRC2,,,,,,18.0,33.0,0.0,0.5454545454545454,1178.18,45.45454545454546,0,C,0.1,,,,,,,,,,6e-05,171.46377765698412,0.005783598096610238,2603090904,0,0.36,0.45454545454545453,0.0,1,9,Weekday
54ae9072ba7a089aa63f221944f17678,Đường Nơ Trang Long,10.8182453,106.6985355,10.8184238,106.6989116,1.0,50.0,FRC3,,,,,,47.0,47.0,0.0,1.0,360.0,0.0,0,A,0.03829787234042553,,,,,,,,,,0.000555,64.21033863276011,0.04562190819534834,2603090905,0,0.94,0.0,0.0,2,9,Weekday
e3d39cd84d4c0ef295ee5acb87566b98,Đường Phạm Văn Đồng,10.821591,106.6983165,10.8218467,106.6992827,1.0,50.0,FRC3,,,,,,47.0,47.0,0.0,1.0,360.0,0.0,0,A,0.03829787234042553,,,,,,,,,,0.001222,74.92042438806118,0.10937682616011876,2603090905,0,0.94,0.0,0.9142704493327328,5,9,Weekday
195265c71531f3f3a57772d5aadc4f58,Đường Quốc Lộ 1A,10.8620872,106.7959178,10.8622393,106.7945633,1.0,50.0,FRC1,,,,,,38.0,38.0,0.0,1.0,360.0,0.0,0,A,0.04736842105263158,,,,,,,,,,0.001507,276.52305407659696,0.14905092644484502,2603090905,0,0.76,0.0,-0.67091162990526,4,9,Weekday
f38b112f44d0cd8e293122b52eb6c5dd,Đường Hoàng Văn Thụ,10.7932413,106.6535674,10.8002745,106.666894,1.0,50.0,FRC2,,,,,,21.5,32.5,0.0,0.6615384615384615,969.23,33.84615384615385,0,C,0.08372093023255814,,,,,,,,,,0.02036,61.75106742314017,1.652060334472364,2603090905,0,0.43,0.3384615384615385,-0.6053047695254912,2,9,Weekday
38fb3b06b6cac925541de365e9e65837,Đường Quốc Lộ 1A,10.8617623,106.6586551,10.8620129,106.6541628,1.0,50.0,FRC1,,,,,,38.0,48.0,0.0,0.7916666666666666,735.0,20.833333333333336,0,B,0.04736842105263158,,,,,,,,,,0.004743,273.25144416975843,0.49196119392772947,2603090905,0,0.76,0.20833333333333334,-0.609804195336738,2,9,Weekday
d21e230286ed05f3b67dd652c64f0201,Đường Xa Lộ Hà Nội,10.8010884,106.7392519,10.8020857,106.7438001,1.0,50.0,FRC2,,,,,,30.0,46.0,0.0,0.6521739130434783,986.09,34.78260869565217,0,C,0.06,,,,,,,,,,0.005546,77.41582400988426,0.5094774347869659,2603090905,0,0.6,0.34782608695652173,0.9813977339527729,4,9,Weekday
4dbd824cfd5c8482767ec70bad40b790,Đường D1,10.8578972,106.7878255,10.8579871,106.7879739,1.0,50.0,FRC1,,,,,,43.5,46.0,0.0,0.9456521739130435,457.83,5.434782608695654,0,A,0.04137931034482759,,,,,,,,,,0.000238,58.33211310913066,0.01903074543593568,2603090905,0,0.87,0.05434782608695652,0.0,4,9,Weekday
bd4c3686a6ec2ba64706490b0b15d107,Đường Điện Biên Phủ,10.790616,106.6975675,10.7905389,106.6976523,1.0,50.0,FRC2,,,,,,30.0,46.0,0.0,0.6521739130434783,986.09,34.78260869565217,0,C,0.06,,,,,,,,,,0.000162,132.7862235207628,0.012599198993555803,2603090905,0,0.6,0.34782608695652173,0.0,1,9,Weekday
d69cf294f830fb191a1cc40998045761,Đường Lê Đức Thọ,10.8472382,106.6693689,10.8428373,106.6753185,1.5,50.0,FRC3,tertiary,asphalt,,,,20.0,35.0,0.0,0.5714285714285714,1697.14,42.85714285714286,0,C,0.09,,,,,,,,,,0.010351,126.98460856287824,0.8125237247949624,2603090905,0,0.4,0.42857142857142855,0.12307332936676361,5,9,Weekday
7426d7c0f84223578a026ff6a4aba075,Lê Quý Đôn,10.8839415,106.8020366,10.8805839,106.7847868,1.0,50.0,FRC1,,,,,,41.5,52.5,0.0,0.7904761904761904,737.14,20.952380952380956,0,B,0.04337349397590362,,,,,,,,,,0.020607,258.79033874161473,1.9221545049490445,2603090905,0,0.83,0.20952380952380953,-1.092524037268102,4,9,Weekday
a9cfcde1223c9981233b1fa047c080c0,Đường Nguyễn Văn Lượng,10.8384914,106.6799748,10.8386842,106.6659911,1.0,50.0,FRC3,,,,,,26.0,35.0,0.0,0.7428571428571429,822.86,25.71428571428571,0,B,0.06923076923076923,,,,,,,,,,0.014176,270.8055746877205,1.529218570455867,2603090905,0,0.52,0.2571428571428571,1.0462860122886375,2,9,Weekday
e60f6940bca29797062ec575599d5b16,Đường Đào Duy Từ,10.7942586,106.6839488,10.7991177,106.6803031,1.0,50.0,FRC3,residential,asphalt,yes,,,17.5,30.5,0.0,0.5737704918032787,1127.21,42.622950819672134,0,C,0.10285714285714287,,,,,,,,,,0.008505,323.61007014246354,0.6692140926114495,2603090905,0,0.35,0.4262295081967213,0.2988580219814968,2,9,Weekday
e8f6bba5e122259884a837705cc2cbb4,Đường Trần Văn Quang,10.7795043,106.6499053,10.779603,106.6486116,1.0,50.0,FRC4,,,,,,17.5,32.0,0.0,0.546875,1175.62,45.3125,0,C,0.10285714285714287,,,,,,,,,,0.001392,274.4409829773384,0.1419099096547796,2603090905,0,0.35,0.453125,-0.7046724238164008,5,9,Weekday
c7e8f053575a31e8be6d29c76e300110,Đường Vĩnh Phú 41,10.8838911,106.7070109,10.8701485,106.7005955,1.0,50.0,FRC2,,,,,,32.0,44.5,0.0,0.7191011235955056,865.62,28.08988764044944,0,B,0.056249999999999994,,,,,,,,,,0.020158,204.62917379651446,1.6741412464404588,2603090905,0,0.64,0.2808988764044944,-1.1946423303603435,3,9,Weekday
111232965838e5858be71036527344fe,Quốc Lộ 1,10.8428093,106.6150302,10.8429984,106.6152871,1.5,55.0,FRC1,trunk,asphalt,yes,,QL.1,18.0,18.0,0.0,1.0,540.0,0.0,0,A,0.1,,,,yes,,,,yes,,0.000446,53.14971880079287,0.03502301348807182,2603090905,0,0.32727272727272727,0.0,0.0,3,9,Weekday
7377b854366a17ff6289843c7500a0bd,Đường Lý Thường Kiệt,10.7805208,106.6552592,10.7787511,106.6557798,1.0,50.0,FRC2,,,,,,18.0,31.0,0.0,0.5806451612903226,1114.84,41.93548387096774,0,C,0.1,,,,,,,,,,0.00229,163.88155140313984,0.20386437094283064,2603090905,0,0.36,0.41935483870967744,-0.9810444025851172,2,9,Weekday
a361dcc42a688b832c9e1eabc017ebd9,Đường Phạm Hữu Lầu,10.7087139,106.7318964,10.7130973,106.7314656,1.0,50.0,FRC4,residential,,,,,27.0,36.0,0.0,0.75,810.0,25.0,0,B,0.06666666666666667,,,,,,,,,,0.004814,354.48422796174646,0.4871443067250075,2603090905,0,0.54,0.25,1.0263899076670304,3,9,Weekday
fe4430e497c205151edc3a563b03a7c2,Đường Nguyễn Văn Trỗi,10.792161,106.6779981,10.794303,106.6778425,1.0,50.0,FRC2,,,,,,19.0,33.5,0.0,0.5671641791044776,1139.1,43.28358208955224,0,C,0.09473684210526316,,,,,,,,,,0.002298,355.91846056298914,0.23754382965528306,2603090905,0,0.38,0.43283582089552236,0.8419498847443623,1,9,Weekday
71f93cf8ea9aaf48105f9b0698e6d2d9,Đường Nguyễn Giản Thanh,10.7768372,106.664107,10.7797849,106.6679193,1.0,50.0,FRC4,,,,,,20.0,30.0,0.0,0.6666666666666666,960.0,33.333333333333336,0,C,0.09,,,,,,,,,,0.00676,51.7935867020941,0.5292964057174593,2603090905,0,0.4,0.3333333333333333,1.1335803408426746,1,9,Weekday
416a8151ba7cac6105b60cf5abfa8ec6,Đường Phạm Văn Đồng,10.8289838,106.7222594,10.8705207,106.7634123,1.0,50.0,FRC2,,,,,,33.0,42.0,0.0,0.7857142857142857,745.71,21.42857142857143,0,B,0.05454545454545455,,,,,,,,,,0.08269,44.21341321722309,6.430997102570999,2603090905,0,0.66,0.21428571428571427,-0.108847817661145,1,9,Weekday
2ee54e5ee76e59ff3f929020cdb1aca7,Đường Ông Ích Khiêm,10.7665422,106.6430415,10.7665527,106.6429996,1.0,50.0,FRC4,,,,,,17.0,31.0,0.0,0.5483870967741935,1172.9,45.16129032258065,0,C,0.10588235294117647,,,,,,,,,,5.2e-05,284.31024076161697,0.0047276003073343014,2603090905,0,0.34,0.45161290322580644,-21.152380383100926,4,9,Weekday
0ee37e521b02bef62f044fe871f320d9,Đường Hồng Lạc,10.7879176,106.6465073,10.7879756,106.6464872,1.0,50.0,FRC4,tertiary,,yes,,,19.0,32.0,0.0,0.59375,1091.25,40.625,0,C,0.09473684210526316,,,,,,,,,,7.8e-05,341.20004166204126,0.006781718795479882,2603090905,0,0.38,0.40625,0.0,1,9,Weekday
a564f038f5d9a89c41047d3ee5b510ff,Quốc Lộ 1,10.8249576,106.6029789,10.8249497,106.6029143,1.0,50.0,FRC1,tertiary,,yes,,,32.0,47.0,0.0,0.6808510638297872,934.47,31.914893617021278,0,C,0.056249999999999994,,,,,,,,,,7.3e-05,262.9028291941196,0.007117952190328394,2603090905,0,0.64,0.3191489361702128,0.0,1,9,Weekday
adb6fa0fe04b6e26644e268025d65a18,Đường An Dương Vương,10.757428,106.6739837,10.7526071,106.6683833,2.0,50.0,FRC4,primary,asphalt,yes,,,17.0,22.5,0.0,0.7555555555555555,1600.0,24.444444444444446,0,B,0.10588235294117647,,,,,,,,,,0.010421,228.77552167085256,0.8121465806444373,2603090906,0,0.34,0.24444444444444444,-1.2313048208692834,1,9,Weekday
77b85826e6a848c25b2f557ebe13e08a,Đường Quốc Lộ 13,10.8215874,106.7136257,10.8233581,106.713869,1.5,50.0,FRC2,primary,asphalt,yes,,QL.13,29.0,41.0,0.0,0.7073170731707317,1330.24,29.268292682926834,0,B,0.06206896551724138,,,,yes,,,,yes,,0.002014,7.686139667822715,0.19766194816627428,2603090906,0,0.58,0.2926829268292683,1.0118285378415828,3,9,Weekday
033c171ecff68464c518dc3afc93f707,Đường Số 2,10.8708535,106.7757156,10.8728261,106.7669177,1.0,50.0,FRC1,residential,,,,,32.5,41.0,0.0,0.7926829268292683,733.17,20.731707317073166,0,B,0.05538461538461539,,,,,,,,,,0.010771,282.8616181622988,0.9863510033055459,2603090906,0,0.65,0.2073170731707317,-0.7096865088128858,3,9,Weekday
65d7b8d53f7cc3e30332b4876b5172e0,Cầu Phú Mỹ,10.7469406,106.7484952,10.7490341,106.7527933,1.0,50.0,FRC1,,,,,,46.0,46.0,0.0,1.0,360.0,0.0,0,A,0.0391304347826087,,,,,,,,,,0.006392,63.62862427596701,0.5240608266359222,2603090906,0,0.92,0.0,1.3357228100666776,2,9,Weekday
1a5504d6a2adb1836800212ee7749c31,Đường Quốc Lộ 1A,10.8618381,106.7958668,10.8607361,106.795148,1.0,50.0,FRC1,,,,,,39.0,39.0,0.0,1.0,360.0,0.0,0,A,0.04615384615384615,,,,,,,,,,0.001821,212.64304341456517,0.14503611734307764,2603090906,0,0.78,0.0,-0.6894834323470866,3,9,Weekday
4573b15a03dc948f50764e0d55cec537,Đường Mễ Cốc,10.7390302,106.64357,10.7384808,106.6427235,1.0,50.0,FRC2,,,,,,32.0,43.0,0.0,0.7441860465116279,820.47,25.581395348837212,0,B,0.056249999999999994,,,,,,,,,,0.001396,236.55155131600844,0.11075393517688362,2603090906,0,0.64,0.2558139534883721,-1.805804910503475,5,9,Weekday
96c090961a22dae72ce4fb51ac84e273,Hẻm 1129 Lạc Long Quân,10.7897093,106.6518377,10.7896403,106.6520158,1.0,50.0,FRC4,,,,,,19.0,32.0,0.0,0.59375,1091.25,40.625,0,C,0.09473684210526316,,,,,,,,,,0.000247,111.52402695283996,0.020919755645606514,2603090906,0,0.38,0.40625,4.780170557154744,1,9,Weekday
c7f1805ac503309ccfe6e3892f45e7d9,Đường Quốc Lộ 1A,10.8620634,106.6494828,10.8725843,106.7668518,1.0,50.0,FRC1,,,,,,32.0,41.5,0.0,0.7710843373493976,772.05,22.891566265060238,0,B,0.056249999999999994,,,,,,,,,,0.12789,84.77363512562988,12.885334077654894,2603090906,0,0.64,0.2289156626506024,0.054325327987724055,4,9,Weekday
b6b6f2553a423b0cca086a375421206a,Đường Xa Lộ Hà Nội,10.8336803,106.7646754,10.8030754,106.7498148,1.0,50.0,FRC1,,,,,,38.5,46.5,0.0,0.8279569892473119,669.68,17.204301075268813,0,B,0.046753246753246755,,,,,,,,,,0.045466,205.49940548247744,3.755153012537443,2603090906,0,0.77,0.17204301075268819,-0.39945109959351977,2,9,Weekday
