segmentId,weather_date,latitude_lookup,longitude_lookup,weathercode,weathercode_unit,weather_description,temperature_2m_max,temperature_2m_max_unit,temperature_2m_min,temperature_2m_min_unit,apparent_temperature_max,apparent_temperature_max_unit,apparent_temperature_min,apparent_temperature_min_unit,sunrise,sunrise_unit,sunset,sunset_unit,uv_index_max,precipitation_sum,precipitation_sum_unit,precipitation_probability_max,precipitation_probability_max_unit,windspeed_10m_max,windspeed_10m_max_unit,windgusts_10m_max,windgusts_10m_max_unit,winddirection_10m_dominant,winddirection_10m_dominant_unit,time,time_unit
c887cc41c12d77baa78fbd1b92c9577e,2026-03-14-21-24,10.8144,106.6786,80,wmo code,Mưa rào nhẹ,31.8,°C,23.6,°C,37.6,°C,28.2,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.15,5.3,mm,68,%,11.0,km/h,22.7,km/h,79,°,2026-03-14,iso8601
58c00b65acb6d7287824a918c7de336f,2026-03-14-21-24,10.7598,106.659,80,wmo code,Mưa rào nhẹ,31.4,°C,23.4,°C,37.0,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.2,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
88c98c9b78471686e9082725625f649e,2026-03-14-21-24,10.7299,106.6022,80,wmo code,Mưa rào nhẹ,31.5,°C,23.5,°C,37.1,°C,27.6,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.2,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
7fafdc57528daa49e98ef4e9841cfc29,2026-03-14-21-24,10.8839,106.802,80,wmo code,Mưa rào nhẹ,31.9,°C,23.7,°C,37.7,°C,28.3,°C,2026-03-14T06:00,iso8601,2026-03-14T18:03,iso8601,9.15,5.3,mm,65,%,11.0,km/h,22.7,km/h,79,°,2026-03-14,iso8601
3ef73e396466c2064083ffd1d6d7db30,2026-03-14-21-24,10.7904,106.657,80,wmo code,Mưa rào nhẹ,31.5,°C,23.4,°C,37.0,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.15,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
a087bae8763010f3d9314b1be78089de,2026-03-14-21-24,10.8463,106.6441,80,wmo code,Mưa rào nhẹ,31.8,°C,23.7,°C,37.7,°C,28.3,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.15,5.3,mm,68,%,11.0,km/h,22.7,km/h,79,°,2026-03-14,iso8601
0748a04cc0fc3eaa1b3262cdb77d7fbb,2026-03-14-21-24,10.7602,106.6704,80,wmo code,Mưa rào nhẹ,31.4,°C,23.4,°C,37.0,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.2,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
803ac7a210795e2a71578737c8b26b4a,2026-03-14-21-24,10.8017,106.6509,80,wmo code,Mưa rào nhẹ,31.4,°C,23.4,°C,36.9,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.15,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
1410911fe0df6ba8e9db5e9e568bde26,2026-03-14-21-24,10.767,106.6764,80,wmo code,Mưa rào nhẹ,31.5,°C,23.4,°C,37.0,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.2,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
f1f8a3020a67de846fb9e86ae878e8ee,2026-03-14-21-24,10.8414,106.7439,80,wmo code,Mưa rào nhẹ,32.0,°C,23.8,°C,37.9,°C,28.4,°C,2026-03-14T06:00,iso8601,2026-03-14T18:03,iso8601,9.15,5.3,mm,68,%,11.0,km/h,22.7,km/h,79,°,2026-03-14,iso8601
0571e61ab09a309bcef4674adb1c112f,2026-03-14-21-24,10.8115,106.579,80,wmo code,Mưa rào nhẹ,31.5,°C,23.4,°C,37.0,°C,27.6,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.15,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
3f4a7dc85944903ea2b70fa37791230b,2026-03-14-21-24,10.7505,106.6534,80,wmo code,Mưa rào nhẹ,31.5,°C,23.4,°C,37.0,°C,27.6,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.2,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
aecdc48bd5b765a23d6774bcb21df781,2026-03-14-21-24,10.7778,106.6988,80,wmo code,Mưa rào nhẹ,31.4,°C,23.9,°C,37.1,°C,28.2,°C,2026-03-14T06:00,iso8601,2026-03-14T18:03,iso8601,9.15,2.0,mm,68,%,12.3,km/h,26.3,km/h,105,°,2026-03-14,iso8601
a7e8464abc9a8b7fa8ccfdb1d8c3e6bd,2026-03-14-21-24,10.7462,106.7957,80,wmo code,Mưa rào nhẹ,31.5,°C,24.0,°C,37.3,°C,28.4,°C,2026-03-14T06:00,iso8601,2026-03-14T18:03,iso8601,9.15,2.0,mm,68,%,12.3,km/h,26.3,km/h,105,°,2026-03-14,iso8601
20ca31c84c747b68760945e40693c888,2026-03-14-21-24,10.7711,106.6735,80,wmo code,Mưa rào nhẹ,31.4,°C,23.4,°C,37.0,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.2,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
d0669f7c3f0eecbc66b9e383dc464dd0,2026-03-14-21-24,10.7894,106.6517,80,wmo code,Mưa rào nhẹ,31.4,°C,23.4,°C,37.0,°C,27.5,°C,2026-03-14T06:01,iso8601,2026-03-14T18:04,iso8601,9.15,1.8,mm,68,%,11.1,km/h,24.1,km/h,102,°,2026-03-14,iso8601
