segmentId,name_vn,lat_start,lon_start,lat_end,lon_end,laneCount_aggregated,speedLimit,frc,roadType,surface,oneway,ref,curvatureIndex,bearing,lengthKm,intersectionCount,routeSlopePercent,startElevation,endElevation,timeStamp,dayOfWeek,hourOfDay,dayType,currentSpeed,freeFlowSpeed,jamFactor,incidentFlag,congestionIndex,trafficVolume,LOS,occupancy,crossTime,speedLimitRatio,relativeCongestionIndex,route_distance_m,route_duration_sec,route_weight,congestion_levels,map_match_confidence
a179566adbd5698884012c45a0a01aee,Trần Văn Trà,10.7229109,106.7191654,10.7230616,106.8257234,1.0,50.0,,,asphalt,no,,0.106709,89.90761611386063,11.656213704347802,4,-0.1115284974155111,26.0,13.0,2604041816,5,18,Weekend,41.0,46.5,0.0,0,0.8817204301075269,572.9,B,11.827956989247312,1.0234724228207825,0.82,0.11827956989247312,31860.115,2772.58,2855.383,[],
791e2278ccf9bb7011c4cab854078dca,Kha Vạn Cân,10.8416342,106.7466044,10.8487665,106.7531191,1.0,50.0,,,asphalt,no,,0.013647,41.89446878502554,1.0629413433485582,4,-1.505257096275472,22.0,6.0,2604041816,5,18,Weekend,32.0,45.0,0.0,0,0.7111111111111111,880.0,B,28.888888888888886,0.11958090112671278,0.64,0.28888888888888886,1063.983,145.555,149.314,[],0.982466
b21b9defc7b6a2819b3490e827421fde,Cầu Kênh B,10.7447939,106.5384069,10.7446677,106.5386627,1.0,50.0,,,asphalt,no,,0.000382,116.66386873854412,0.0312684780260041,4,0.0,17.0,17.0,2604041816,5,18,Weekend,46.0,46.0,0.0,0,1.0,360.0,A,0.0,0.002447098280295973,0.92,0.0,31.304,8.098,8.098,[],0.980244
6d87180f0e9f67bd24aed8b09818e5ec,Cầu cụt,10.8552658,106.6556187,10.8551425,106.655734,1.0,50.0,,,asphalt,no,,0.000239,137.43609360451558,0.0185727963981557,4,0.0,5.0,5.0,2604041816,5,18,Weekend,33.0,48.0,0.0,0,0.6875,922.5,C,31.25,0.0020261232434351673,0.66,0.3125,22.964,3.157,3.157,[],0.980285
4adadefb2f494e815b54b8b48c9e86cf,Phan Thúc Duyện,10.8052601,106.6589142,10.8026411,106.6635788,1.0,50.0,,,asphalt,no,,0.007284,119.75162491303502,0.5866369432581906,5,0.3409263639095024,18.0,20.0,2604041816,5,18,Weekend,37.5,41.5,0.0,0,0.9036144578313253,533.49,A,9.638554216867467,0.0563171465527863,0.75,0.0963855421686747,1237.976,245.516,265.711,[],0.982543
ffc45fc8323e15dc38fe196bf3e46a21,Cầu Kênh 2,10.7745747,106.7248969,10.7742939,106.7240549,1.0,50.0,,,asphalt,no,,0.001123,251.2489413920973,0.0971863510479673,4,0.0,23.0,23.0,2604041816,5,18,Weekend,29.5,38.0,0.0,0,0.7763157894736842,762.63,B,22.368421052631582,0.011860029280429908,0.59,0.2236842105263158,1325.072,178.18,199.838,[],0.944742
be2d989e54855044a68776ff4b143463,Nguyễn Thượng Hiền,10.7770101,106.6820734,10.776852,106.6821788,1.0,50.0,,,asphalt,no,,0.000264,146.7788637003597,0.0209454205290614,5,-4.774313309262584,14.0,13.0,2604041816,5,18,Weekend,20.0,34.0,0.0,0,0.5882352941176471,1101.18,C,41.17647058823529,0.0037701756952310526,0.4,0.4117647058823529,21.033,4.489,4.489,[],0.980025
07c3b6b25b61229d668d7c4c6917d65c,Phường Bến Thành,10.7713876,106.6930624,10.7715326,106.6933233,1.0,50.0,,,asphalt,no,,0.000406,60.50154990538459,0.0327335386537872,1,0.0,19.0,19.0,2604041816,5,18,Weekend,19.0,30.5,0.0,0,0.6229508196721312,1038.69,C,37.704918032786885,0.006202144165980732,0.38,0.3770491803278688,92.831,30.409,35.245,[],0.0
758f0f674d36a6475ec7bb683ef93608,Lê Đức Thọ,10.8472382,106.6693689,10.8428373,106.6753185,1.0,50.0,,,asphalt,no,,0.010351,126.98460856287824,0.8125237247949624,5,0.1230733293667636,11.0,12.0,2604041816,5,18,Weekend,26.0,34.0,0.0,0,0.7647058823529411,783.53,B,23.529411764705888,0.11250328497161018,0.52,0.23529411764705882,835.44,181.573,191.012,[],0.971021
7050a07783c0e630eefbcd94933019af,Phạm Đăng Giảng,10.8214287,106.60636,10.818044,106.6044259,1.0,50.0,,,asphalt,no,,0.005319,209.3041949623047,0.4300031731682036,2,-1.1627821169692063,12.0,7.0,2604041816,5,18,Weekend,31.0,47.0,0.0,0,0.6595744680851063,972.77,C,34.04255319148937,0.04993585236792042,0.62,0.3404255319148936,433.57,82.24,83.2,[],0.980267
c63e91db92734676e73437f2103e5801,Dạ Nam,10.7536606,106.686888,10.7531123,106.6869589,1.5,50.0,,primary,asphalt,yes,,0.000619,172.7600320171066,0.0611428506998863,1,0.0,24.0,24.0,2604041816,5,18,Weekend,25.5,36.0,0.0,0,0.7083333333333334,1327.5,B,29.166666666666664,0.00863193186351336,0.51,0.2916666666666667,982.213,175.801,165.762,[],0.947224
038f1f5aa618da4ea9f19f803614e643,Đường số 4,10.7388679,106.6898242,10.7392345,106.6909482,1.0,50.0,,,asphalt,no,,0.001491,71.63524041561567,0.1294607044447885,4,1.5448703207489078,12.0,14.0,2604041816,5,18,Weekend,24.0,34.5,0.0,0,0.6956521739130435,907.83,C,30.434782608695656,0.019419105666718277,0.48,0.30434782608695654,129.638,21.329,21.48,[],0.981204
14cd7594142d9c3e798e5b9e2f7c0c75,Đào Trinh Nhất,10.8625105,106.7609449,10.8650568,106.7590353,1.0,50.0,,,asphalt,no,,0.004456,323.628150646264,0.3506045278503562,5,0.5704432889850279,27.0,29.0,2604041816,5,18,Weekend,31.0,43.5,0.0,0,0.7126436781609196,877.24,B,28.735632183908045,0.04071536452455749,0.62,0.28735632183908044,355.399,77.327,89.358,[],0.982605
1e451e288c8c3755f9b6d46f70b02cb3,Đướng Nguyễn Hữu Cảnh,10.7980288,106.720103,10.7979697,106.7201402,1.0,50.0,,,asphalt,no,,9.6e-05,148.2716355777331,0.0076997488063948,5,-12.9874366702648,13.0,12.0,2604041816,5,18,Weekend,28.0,37.0,0.0,0,0.7567567567567568,797.84,B,24.32432432432432,0.0009899677036793314,0.56,0.24324324324324326,8.107,1.409,1.409,[],0.845936
ca1cb78203ebb2fc2b3988f17a4e58f2,Phường Linh Trung,10.8724231,106.7673863,10.867122,106.8026394,1.0,50.0,,,asphalt,no,,0.040554,98.70217968979551,3.898754216828233,4,0.0,14.0,14.0,2604041816,5,18,Weekend,51.0,51.0,0.0,0,1.0,360.0,A,0.0,0.2752061800114047,1.02,0.0,7229.129,741.315,764.285,[],0.0
0b33f00c90edbf94a5fb0d6cb08787ae,Trần Quốc Thảo,10.7827317,106.6868337,10.7815324,106.6881451,1.0,50.0,,,asphalt,no,,0.002511,132.9520058875794,0.1953680062232221,2,0.5118545351061359,23.0,24.0,2604041816,5,18,Weekend,17.0,31.0,0.0,0,0.5483870967741935,1172.9,C,45.16129032258065,0.041372048376682326,0.34,0.45161290322580644,194.689,59.23,60.344,[],0.980312
c2794fb970057d4089f07e2ba4f432cc,Cầu Lê Văn Sỹ,10.785862,106.6815175,10.7861078,106.6810825,1.0,50.0,,service,asphalt,no,,0.000681,299.9084081322434,0.0547952261392791,2,1.8249764997012483,21.0,22.0,2604041816,5,18,Weekend,18.0,27.0,0.0,0,0.6666666666666666,960.0,C,33.333333333333336,0.01095904522785582,0.36,0.3333333333333333,51.986,17.014,17.014,[],0.98031
297aa53831588423b2352487df6040c8,Lạc Long Quân,10.769814,106.6444321,10.7666571,106.6423879,1.0,50.0,,residential,asphalt,no,,0.005201,212.4619169721183,0.4146371295252201,4,-1.2058736769968588,28.0,23.0,2604041816,5,18,Weekend,20.0,31.0,0.0,0,0.6451612903225806,998.71,C,35.483870967741936,0.07463468331453962,0.4,0.3548387096774194,457.755,95.133,99.702,[],0.770822
133a9f961e68422879b2f232c1e2bce5,Mai xuân Thưởng,10.7512719,106.6476989,10.7512316,106.6476921,1.0,50.0,,,asphalt,no,,4.7e-05,189.412472776646,0.0045193244583005,2,0.0,13.0,13.0,2604041816,5,18,Weekend,23.0,33.5,0.0,0,0.6865671641791045,924.18,C,31.343283582089555,0.0007073725239079044,0.46,0.31343283582089554,3.347,0.803,0.803,[],0.979691
c53e64beb6af8275a56b2b4a30d6f9f4,cầu vượt,10.8146011,106.6790072,10.8157766,106.6800056,1.0,50.0,,,asphalt,no,,0.002174,39.83660573412618,0.1697853454524619,4,1.1779579649057397,18.0,20.0,2604041816,5,18,Weekend,19.0,33.0,0.0,0,0.5757575757575758,1123.64,C,42.42424242424242,0.03216985492783489,0.38,0.42424242424242425,171.231,19.762,20.491,[],0.98228
5352666e6432a10fceff657a7a02f997,Đường số 14,10.8671944,106.7747087,10.8675871,106.7749133,1.0,50.0,,,asphalt,no,,0.000597,27.097205285380426,0.0488598630827311,5,0.0,16.0,16.0,2604041816,5,18,Weekend,45.0,45.0,0.0,0,1.0,360.0,A,0.0,0.003908789046618488,0.9,0.0,49.094,5.718,5.859,[],0.980026
146e2d73d85a20c3f88e069c1a0eb3c8,Phường An Phú Đông,10.8521558,106.6874451,10.8523365,106.7000553,1.0,50.0,,,asphalt,no,,0.012791,89.16289192991093,1.3789646233753847,1,-1.2328090011756758,34.0,17.0,2604041816,5,18,Weekend,29.5,42.0,0.0,0,0.7023809523809523,895.71,B,29.761904761904766,0.16828042861530118,0.59,0.2976190476190476,2518.474,511.902,552.455,[],0.0
9b8f748464a27e77deaba78654baa271,Phạm Ngũ Lão,10.7690424,106.6941176,10.7667354,106.6883701,1.0,50.0,,,asphalt,no,,0.008054,247.7762871721337,0.6784377501250242,2,-1.3265771249228773,18.0,9.0,2604041816,5,18,Weekend,11.0,24.0,0.0,0,0.4583333333333333,1335.0,D,54.16666666666667,0.22203417276818974,0.22,0.5416666666666666,1119.498,309.121,335.185,[],0.0
634c812a2c45bd0264002a9a2ecbae37,Bắc Hải,10.7781305,106.6563416,10.7807392,106.6588525,1.0,50.0,,,asphalt,no,,0.00512,43.395924985332215,0.3983423747729099,3,1.0041613077896498,19.0,23.0,2604041816,5,18,Weekend,27.0,31.5,0.0,0,0.8571428571428571,617.14,B,14.28571428571429,0.053112316636387984,0.54,0.14285714285714285,1402.903,295.356,324.738,[],8e-06
aed05b4a8b12657ed5b95a0b9cc53203,Cầu Bình Lợi,10.8235017,106.7061476,10.8242579,106.7074369,1.0,50.0,,,asphalt,no,,0.002046,59.15661387051159,0.163933189314911,5,1.2200092051878866,24.0,26.0,2604041816,5,18,Weekend,33.0,44.0,0.0,0,0.75,810.0,B,25.0,0.017883620652535747,0.66,0.25,1811.855,243.633,247.168,[],
