fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size,gate_reason,gate_pass,silhouette_norm,davies_bouldin_norm,ARI_norm,NMI_norm,RMSE_norm,weighted_score,pareto_front
RF,model,GMM,"{'n_components': 5, 'covariance_type': 'diag'}",5,0.245923965247318,1.6817572147805044,461.2037856781437,0.4028761208742452,0.495739053343442,0.6075949367088608,0.5083544303797468,0.8858950990846932,1975,0.0,0.25924050632911394,287,512,,True,0.52005574507946,0.6700287529236126,0.9861474972902295,0.9878423182522362,0.6261308269788941,0.7504576366645784,True
