fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size,gate_reason,gate_pass,silhouette_norm,davies_bouldin_norm,ARI_norm,NMI_norm,RMSE_norm,weighted_score,pareto_front
DT,partition,KMeans,"{'k': 7, 'n_init': 10}",7,0.33643490371797463,0.862389573973643,663.2847387851447,0.17679424604862673,0.2106248133354782,0.4465822784810127,0.9898734177215189,1.5176597574029913,1975,0.0,0.2977215189873418,2,588,min_cluster_size<10,False,0.5909561455587969,0.8410128686216765,0.43325446458640265,0.4173878705594011,0.3595108506482172,0.5167149335431049,True
DT,partition,KMeans,"{'k': 7, 'n_init': 20}",7,0.33643490371797463,0.862389573973643,663.2847387851447,0.17679424604862673,0.2106248133354782,0.4465822784810127,0.9898734177215189,1.5176597574029913,1975,0.0,0.2977215189873418,2,588,min_cluster_size<10,False,0.5909561455587969,0.8410128686216765,0.43325446458640265,0.4173878705594011,0.3595108506482172,0.5167149335431049,True
DT,partition,KMeans,"{'k': 9, 'n_init': 10}",9,0.3321027644527281,0.91314842727719,688.0865896283539,0.195052435114962,0.2739887946794111,0.5103797468354431,0.8718987341772152,1.428462925355056,1975,0.0,0.22025316455696203,2,435,min_cluster_size<10,False,0.5875626285538018,0.8304206054986073,0.4779056580195441,0.5441660524564635,0.39715407259212354,0.5519858848550218,True
DT,partition,KMeans,"{'k': 9, 'n_init': 20}",9,0.35517048276048946,0.8761507975756219,688.217581059147,0.1662383040051158,0.2445527504925537,0.4708860759493671,0.9103797468354431,1.4422205101855958,1975,0.0,0.25063291139240507,2,495,min_cluster_size<10,False,0.6056323833679677,0.8381412020689303,0.407439450384206,0.48527063450607777,0.39134803882054503,0.5300493416884036,True
DT,partition,KMeans,"{'k': 11, 'n_init': 10}",11,0.36955207981486604,0.877134140406105,681.3281118855735,0.1592921297682178,0.2878211276656113,0.4891139240506329,0.8035443037974683,1.274680401740875,1975,0.0,0.2420253164556962,2,478,min_cluster_size<10,False,0.6168979939993094,0.8379359999155567,0.39045227995097254,0.5718416812630985,0.46205401953633385,0.5557150245716356,False
DT,partition,KMeans,"{'k': 11, 'n_init': 20}",11,0.36960000835671236,0.8769702205301328,681.355261944645,0.15998304262549642,0.2883867756816095,0.489620253164557,0.8020253164556962,1.2728916546811682,1975,0.0,0.2420253164556962,2,478,min_cluster_size<10,False,0.6169355381113109,0.8379702064104713,0.39214193731642694,0.5729734256001956,0.4628089140883497,0.5564726964762045,True
DT,partition,KMeans,"{'k': 13, 'n_init': 10}",13,0.378292096653344,0.9333339465300441,662.78586996041,0.1777927618082025,0.3185215115707135,0.5063291139240507,0.7346835443037975,1.1711727326147297,1975,0.0,0.22025316455696203,2,435,min_cluster_size<10,False,0.623744356488912,0.8262083288751898,0.43569637819376383,0.6332667807041293,0.50573676109063,0.5849288023256928,True
DT,partition,KMeans,"{'k': 13, 'n_init': 20}",13,0.3415999185306544,0.9532504088593688,663.2723451375887,0.20193979915982854,0.3627797139960603,0.5665822784810126,0.6263291139240507,1.0882572294583457,1975,0.0,0.1918987341772152,2,379,min_cluster_size<10,False,0.595002083264099,0.8220521985502725,0.494749005576878,0.7218182624530719,0.5407291102160907,0.6121641634039641,False
DT,partition,KMeans,"{'k': 15, 'n_init': 10}",15,0.34793294356405013,0.9950741892295945,651.2471586205861,0.21820240848392292,0.3961862950218184,0.6126582278481013,0.5488607594936709,0.9694054030399448,1975,0.0,0.1969620253164557,2,389,min_cluster_size<10,False,0.599962964442665,0.8133244898324726,0.5345199221787126,0.7886579009356062,0.5908874575204226,0.6420955717746407,True
DT,partition,KMeans,"{'k': 15, 'n_init': 20}",15,0.36101459834677335,0.9286405576466149,660.5169604568649,0.2097400791768026,0.38498004567878075,0.579746835443038,0.5453164556962026,0.9431968263117497,1975,0.0,0.189873417721519,2,375,min_cluster_size<10,False,0.6102102845864971,0.8271877365401911,0.5138249287478546,0.766236520721443,0.6019481112225984,0.6404120641673527,True
DT,partition,KMeans,"{'k': 17, 'n_init': 10}",17,0.3675025438704497,0.9727551898305561,644.0250983803359,0.20314501854256062,0.40489453219908944,0.5918987341772152,0.5103797468354431,0.8778569993981965,1975,0.0,0.18835443037974683,2,372,min_cluster_size<10,False,0.6152925204321226,0.8179819771256641,0.4976964218618241,0.8060812770153124,0.6295230995917088,0.6477613436129749,True
DT,partition,KMeans,"{'k': 17, 'n_init': 20}",17,0.3569663072396902,0.9343143233325629,657.8091347537592,0.18918270752811758,0.37274539657408834,0.6,0.5235443037974683,0.9211989985539003,1975,0.0,0.13670886075949368,2,270,min_cluster_size<10,False,0.607039115823926,0.8260037456670166,0.46355098456711047,0.741757525924347,0.611231726947062,0.6250580612258759,True
DT,partition,KMeans,"{'k': 19, 'n_init': 10}",19,0.3623289728528186,0.9581424559134216,642.9155568237185,0.1870859196977027,0.39048700645807244,0.6136708860759493,0.5240506329113924,0.9410470871604484,1975,0.0,0.12354430379746835,2,244,min_cluster_size<10,False,0.6112398803506449,0.8210313352676233,0.45842319896559436,0.7772548068292474,0.6028553531743132,0.6277297617784531,True
DT,partition,KMeans,"{'k': 19, 'n_init': 20}",19,0.3623289728528186,0.9581424559134216,642.9155568237185,0.1870859196977027,0.39048700645807244,0.6136708860759493,0.5240506329113924,0.9410470871604484,1975,0.0,0.12354430379746835,2,244,min_cluster_size<10,False,0.6112398803506449,0.8210313352676233,0.45842319896559436,0.7772548068292474,0.6028553531743132,0.6277297617784531,True
DT,partition,MiniBatchKMeans,{'k': 3},3,0.3160897275969738,1.5507278020636903,409.7731586170246,0.09696431489581284,0.13809033525954448,0.34632911392405064,1.339240506329114,1.8392348436582486,1975,0.0,0.5853164556962025,269,1156,,True,0.575019053764425,0.6973717271247406,0.2380269047934689,0.27226142710873696,0.22379838120723894,0.39346613901594285,False
DT,partition,MiniBatchKMeans,{'k': 5},5,0.28497229392829054,1.4457110484856042,366.0326111475235,0.22152666633700754,0.29256091419814584,0.5043037974683544,0.7812658227848102,1.2738857131338674,1975,0.0,0.27341772151898736,254,540,,True,0.5506436738791075,0.7192864279864299,0.542649538970413,0.5813250108524006,0.4623893973622393,0.5608928985106526,False
DT,partition,MiniBatchKMeans,{'k': 7},7,0.2875116033862496,1.2062178024887653,404.59071316495886,0.16585575303443048,0.26447729756617133,0.49721518987341773,0.8688607594936709,1.4005423904122902,1975,0.0,0.2420253164556962,24,478,,True,0.552632804259947,0.7692634332317236,0.4065039053896807,0.5251355198800702,0.40893721409515693,0.5157314631982074,False
DT,partition,MiniBatchKMeans,{'k': 9},9,0.28855342667043754,1.2368830518381158,297.4877256138031,0.2048245821781921,0.3217293638400673,0.5437974683544303,0.810632911392405,1.3722383082699392,1975,0.0,0.2708860759493671,9,535,min_cluster_size<10,False,0.553448901069081,0.7628642660184614,0.5018038675950994,0.6396850276304956,0.42088222179935986,0.5583720305732606,False
DT,partition,MiniBatchKMeans,{'k': 11},11,0.2773304757122327,1.4334887949885848,233.724700248708,0.18584872479995163,0.3379011110592289,0.5726582278481013,0.660253164556962,1.151333843962369,1975,0.0,0.14025316455696202,63,277,,True,0.5446575689832397,0.7218369451193345,0.4553975851715169,0.6720413390089708,0.5141092522600464,0.5619173816099442,False
DT,partition,MiniBatchKMeans,{'k': 13},13,0.2919057706716818,1.235196230243224,285.89624074954264,0.19582269488393786,0.3664266400804493,0.5959493670886076,0.6415189873417722,1.1598777761885959,1975,0.0,0.14936708860759493,24,295,,True,0.556074909994066,0.7632162688122975,0.4797893616997586,0.7291150049980554,0.5105035060728644,0.584916460209582,False
DT,partition,MiniBatchKMeans,{'k': 15},15,0.2897422295061953,1.2461959987681892,285.47633033746195,0.2038908045782829,0.3841317238180068,0.6308860759493671,0.5382278481012658,1.007063659948999,1975,0.0,0.13772151898734178,18,272,,True,0.5543801321287779,0.7609208575701932,0.4995202739656547,0.7645392046612558,0.5749947616667588,0.6072930631916773,False
DT,partition,MiniBatchKMeans,{'k': 17},17,0.2813839615197762,1.346720124965938,203.812419350446,0.1972048622238446,0.39574701201295354,0.640506329113924,0.5139240506329114,0.9727944869930394,1975,0.0,0.130126582278481,16,257,,True,0.5478328069373276,0.7399436698363488,0.48316951189027985,0.7877789867635331,0.5894571820666452,0.6048004146102133,False
DT,partition,MiniBatchKMeans,{'k': 19},19,0.29415198361896844,1.0654472749227184,445.2221440262627,0.20661106353712744,0.39987358474724227,0.6531645569620254,0.4789873417721519,0.910695936417636,1975,0.0,0.12253164556962025,2,242,min_cluster_size<10,False,0.5578344475727878,0.7986391651663267,0.5061727852589876,0.7960354027529176,0.6156642733728539,0.6283358480704013,True
DT,hierarchical,Agglomerative_single,{'k': 3},3,0.820116876043765,0.22308545293095372,210.43335214211527,7.06667170863466e-06,0.004569817156404717,0.22379746835443037,1.3746835443037975,1.724433497145062,1975,0.0,0.9964556962025316,2,1968,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.9698412407967817,0.9744216638371793,0.0009137480904343698,0.005114569035073979,0.27224732795831597,0.4440686477443052,True
DT,hierarchical,Agglomerative_single,{'k': 5},5,0.6565783762525816,0.35120444007896034,199.57514493332948,0.00022612647112177858,0.015697595413777608,0.22987341772151898,1.3726582278481012,1.7323431121541275,1975,0.0,0.9843037974683544,1,1944,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.841735783877407,0.9476860318319154,0.0014494683330873682,0.027378944885542492,0.2689092789890758,0.41083791535805747,True
DT,hierarchical,Agglomerative_single,{'k': 7},7,0.434491168005392,0.39557395373122983,136.32671017764469,0.00021594531029741327,0.01730259018730003,0.23037974683544304,1.3721518987341772,1.7321969660272252,1975,0.0,0.9827848101265823,1,1941,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.6677670650449482,0.9384270842265208,0.0014245698626152415,0.03059020647336794,0.2689709561917849,0.36644469357023113,True
DT,hierarchical,Agglomerative_single,{'k': 9},9,0.3694426725681775,0.36646602285137375,107.52257071646929,0.0003128912061891151,0.023923598848160824,0.23392405063291138,1.3620253164556961,1.7236992894662135,1975,0.0,0.979746835443038,1,1935,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.6168122914562066,0.9445012731173483,0.0016616552566969026,0.04383747128446725,0.272557181368726,0.35738073461224346,True
DT,hierarchical,Agglomerative_single,{'k': 11},11,0.336350800496838,0.3508913023736468,86.75873401273492,0.0003309023013011481,0.026113043357667703,0.23493670886075949,1.3584810126582278,1.7200235500301233,1975,0.0,0.979240506329114,1,1934,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.5908902645486014,0.9477513768259915,0.00170570217114544,0.048218095550691106,0.2741084323742141,0.3523660990112819,True
DT,hierarchical,Agglomerative_single,{'k': 13},13,0.31936849096049913,0.439240139798451,76.40137781406466,0.00048207150650710117,0.039948629543570764,0.2430379746835443,1.3286075949367089,1.6871817562079707,1975,0.0,0.9767088607594937,1,1929,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.577587424388781,0.9293149057137611,0.0020753930204548496,0.07590023333505956,0.28796846423295674,0.3532916680562235,True
DT,hierarchical,Agglomerative_single,{'k': 15},15,0.3165662161301858,0.42982946611313794,66.91158127243766,0.0004678533972223078,0.04081142928988104,0.24354430379746836,1.3281012658227849,1.6870316977955953,1975,0.0,0.9762025316455696,1,1928,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.5753923039858829,0.9312787075995932,0.0020406220173930286,0.07762651664078711,0.288031792514824,0.3533003736398408,True
DT,hierarchical,Agglomerative_single,{'k': 17},17,0.1729261537930946,0.4428482600085605,58.98664178930881,0.00045148947197450783,0.042028528259967675,0.2440506329113924,1.3275949367088609,1.6868816260346085,1975,0.0,0.9756962025316456,1,1927,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.46287399275570656,0.928561969897489,0.0020006033283045143,0.08006167919439684,0.28809512643012836,0.3251312216708113,True
DT,hierarchical,Agglomerative_single,{'k': 19},19,0.07654605310339077,0.4916236920759964,53.566049190142756,0.0005587131618232183,0.04572289032387386,0.24658227848101266,1.32,1.6804158617301939,1975,0.0,0.9721518987341772,1,1920,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.38737607114975414,0.9183836034298689,0.0022628235133762913,0.08745333129386441,0.29082383545666946,0.30645003096567647,True
DT,hierarchical,Agglomerative_complete,{'k': 3},3,0.820116876043765,0.22308545293095372,210.43335214211527,7.06667170863466e-06,0.004569817156404717,0.22379746835443037,1.3746835443037975,1.724433497145062,1975,0.0,0.9964556962025316,2,1968,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.9698412407967817,0.9744216638371793,0.0009137480904343698,0.005114569035073979,0.27224732795831597,0.4440686477443052,True
DT,hierarchical,Agglomerative_complete,{'k': 5},5,0.4600832971934518,0.45440962635172066,220.26886368738073,-0.00010164251428458923,0.021338096094595055,0.22987341772151898,1.3726582278481012,1.7323431121541275,1975,0.0,0.9782278481012658,2,1932,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.687814279660236,0.9261493654669553,0.0006478950600978255,0.03866441663362811,0.2689092789890758,0.3706194667929862,True
DT,hierarchical,Agglomerative_complete,{'k': 7},7,0.23574874603498447,0.9514916301680539,332.0810241537094,0.09292304479197487,0.16776596111650174,0.36455696202531646,1.1615189873417722,1.670897583389603,1975,0.0,0.4977215189873418,2,983,min_cluster_size<10,False,0.5120851381085315,0.8224192172171885,0.22814380343733537,0.3316361982800995,0.2948407792860892,0.4171337035682777,False
DT,hierarchical,Agglomerative_complete,{'k': 9},9,0.2287086335355516,0.9401546749929763,268.8239180245036,0.09236974557828775,0.16639162873356894,0.3670886075949367,1.16,1.6713520639048458,1975,0.0,0.49063291139240506,2,969,min_cluster_size<10,False,0.50657037045654,0.8247849919424515,0.22679068620719886,0.3288864442852432,0.29464897750892205,0.41532077510187326,False
DT,hierarchical,Agglomerative_complete,{'k': 11},11,0.21933282478756086,1.084478296639856,268.0867518171902,0.13069135279330427,0.2276997633690496,0.40860759493670884,0.979746835443038,1.448001678438079,1975,0.0,0.43544303797468353,2,860,min_cluster_size<10,False,0.49922596980969747,0.7946678069419146,0.32050783910827896,0.45155130340130917,0.38890824589711104,0.46964796796039987,False
DT,hierarchical,Agglomerative_complete,{'k': 13},13,0.1892444554882315,1.1079547400122025,253.42432054286238,0.14187725172622054,0.2791227804759811,0.4465822784810127,0.8146835443037974,1.1985222969150517,1975,0.0,0.43544303797468353,2,860,min_cluster_size<10,False,0.4756566922269195,0.7897687863925998,0.3478634402121219,0.554438092996997,0.49419458301783836,0.5063499816217675,False
DT,hierarchical,Agglomerative_complete,{'k': 15},15,0.13675010202438467,1.0835548622524733,234.75231996484658,0.13882385276100426,0.2790316914152956,0.4465822784810127,0.8146835443037974,1.1985222969150517,1975,0.0,0.3949367088607595,1,780,min_cluster_size<10,False,0.4345360194510292,0.7948605075127796,0.34039622058102453,0.5542558426828678,0.49419458301783836,0.4949394291409282,False
DT,hierarchical,Agglomerative_complete,{'k': 17},17,0.2764917233389557,1.0421955759392838,387.7974750258439,0.19421398152841138,0.33577501991358566,0.5245569620253164,0.6556962025316456,1.0547061502101613,1975,0.0,0.21974683544303797,1,434,min_cluster_size<10,False,0.5440005447586195,0.8034912864744675,0.47585518340008626,0.6677874716812685,0.5548884776913645,0.5866334413013097,False
DT,hierarchical,Agglomerative_complete,{'k': 19},19,0.2783440493666974,1.0416557367095398,410.13504088926385,0.18967999631989402,0.3314966715755069,0.5270886075949367,0.6374683544303797,1.0225309874293125,1975,0.0,0.21974683544303797,1,434,min_cluster_size<10,False,0.5454515368641512,0.8036039391211184,0.4647671258806367,0.6592273841943437,0.56846717511629,0.5856727992067743,False
DT,hierarchical,Agglomerative_average,{'k': 3},3,0.820116876043765,0.22308545293095372,210.43335214211527,7.06667170863466e-06,0.004569817156404717,0.22379746835443037,1.3746835443037975,1.724433497145062,1975,0.0,0.9964556962025316,2,1968,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.9698412407967817,0.9744216638371793,0.0009137480904343698,0.005114569035073979,0.27224732795831597,0.4440686477443052,True
DT,hierarchical,Agglomerative_average,{'k': 5},5,0.6143796178855675,0.35394607152701624,202.53958259048832,0.00023921578730355816,0.01648572796521109,0.23037974683544304,1.3721518987341772,1.7321969660272252,1975,0.0,0.9837974683544304,1,1943,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.8086800127352037,0.9471139132793029,0.001481478823646797,0.028955834623930074,0.2689709561917849,0.4027450263135546,True
DT,hierarchical,Agglomerative_average,{'k': 7},7,0.42714675132728475,0.4343515795450964,144.96388794670943,0.0003152598437433383,0.019600679998107197,0.23291139240506328,1.3645569620253164,1.7256075796621149,1975,0.0,0.979240506329114,1,1934,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.6620139252304301,0.930335041377324,0.0016674478625912969,0.035188207449173,0.2717518367199486,0.3650991979412197,True
DT,hierarchical,Agglomerative_average,{'k': 9},9,0.2872734586597332,0.6886055566757784,119.76564012499689,0.001087685906808904,0.04482349982956897,0.24860759493670886,1.310886075949367,1.6716549822696176,1975,0.0,0.9681012658227848,1,1912,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.55244625712247,0.8772777942060841,0.003556449308979713,0.08565383749210077,0.2945211386274934,0.34234464908808887,True
DT,hierarchical,Agglomerative_average,{'k': 11},11,0.12546590058249246,0.7390686665882163,113.45706821248615,0.000631109674798595,0.08564942880849499,0.25468354430379747,1.320506329113924,1.6901801267200764,1975,0.0,0.9351898734177215,1,1847,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.42569670770774143,0.866747246263947,0.002439872326541929,0.16733805209523545,0.2867030793076648,0.3194875556239811,False
DT,hierarchical,Agglomerative_average,{'k': 13},13,0.08975413165878993,0.7108057780544491,98.10797491777315,0.0009898864430997725,0.09194006495566094,0.25974683544303795,1.3159493670886075,1.6891313024634957,1975,0.0,0.9270886075949367,1,1831,largest_cluster_ratio>0.7; min_cluster_size<10,False,0.39772242347979797,0.8726450932893194,0.0033172764777712987,0.17992431004176207,0.2871457085285031,0.3155744771947551,True
DT,hierarchical,Agglomerative_average,{'k': 15},15,0.2388551790630651,0.7391538040211549,200.6038462575336,0.14279505625868483,0.23105592449605497,0.41063291139240504,0.900759493670886,1.3207209385287848,1975,0.0,0.530126582278481,1,1047,min_cluster_size<10,False,0.5145185163219786,0.8667294799427514,0.35010797101219115,0.4582662855853647,0.4426237986985302,0.503430746402466,True
DT,hierarchical,Agglomerative_average,{'k': 17},17,0.2332018985752458,0.7963765050633879,185.53326444036796,0.14167503893305114,0.22912443916418312,0.41063291139240504,0.900759493670886,1.3207209385287848,1975,0.0,0.5154430379746835,1,1018,min_cluster_size<10,False,0.5100901029458611,0.8547883530928724,0.3473689200540899,0.4544017841203064,0.4426237986985302,0.4992680360716706,False
DT,hierarchical,Agglomerative_average,{'k': 19},19,0.21706811679686683,0.7567366687100159,167.8057912896143,0.1416477452691231,0.23036960392399322,0.4111392405063291,0.899746835443038,1.3199539692779663,1975,0.0,0.5154430379746835,1,1018,min_cluster_size<10,False,0.4974519444131867,0.8630603204342028,0.34730217221490817,0.4568931004969427,0.4429474782852356,0.49777103795374267,True
DT,hierarchical,Agglomerative_ward,{'k': 3},3,0.3156033583351704,1.0900513642146004,464.8019876608906,0.04545005892264073,0.0683943907782103,0.29873417721518986,1.5377215189873417,2.0436997971227315,1975,0.0,0.650126582278481,24,1284,,True,0.5746380636208538,0.7935048295633415,0.11204655703468903,0.13281430053091517,0.13750922220574302,0.33812086911917283,False
DT,hierarchical,Agglomerative_ward,{'k': 5},5,0.30867086721488823,0.9561360071151217,547.9561612646279,0.13051100093582066,0.1635880498068809,0.3969620253164557,1.1954430379746837,1.767928058562668,1975,0.0,0.35848101265822785,5,708,min_cluster_size<10,False,0.5692075995791314,0.8214500372719311,0.32006678081683126,0.32327706445159327,0.2538915703467013,0.4448059744268596,False
DT,hierarchical,Agglomerative_ward,{'k': 7},7,0.33307828552152136,0.8180591748117925,620.2519770557581,0.13079254821122963,0.16102444336777244,0.39746835443037976,1.1934177215189874,1.7662088412433214,1975,0.0,0.3574683544303797,2,706,min_cluster_size<10,False,0.5883267885064234,0.8502636538879424,0.3207553168928454,0.3181478197836224,0.2546171216654656,0.45345567173364504,True
DT,hierarchical,Agglomerative_ward,{'k': 9},9,0.35124123880803426,0.893135365943678,648.1604509136431,0.1426928643637562,0.2048177730769523,0.4359493670886076,1.0126582278481013,1.561887854772575,1975,0.0,0.2587341772151899,2,511,min_cluster_size<10,False,0.6025544684273286,0.834596893924096,0.3498580562998843,0.4057691876647308,0.34084552311118976,0.4923271480423652,False
DT,hierarchical,Agglomerative_ward,{'k': 11},11,0.35227415743337565,0.9755119213896788,619.0479774063521,0.13264331750733274,0.24747487052711556,0.46126582278481015,0.8718987341772152,1.3698378357318546,1975,0.0,0.2587341772151899,2,511,min_cluster_size<10,False,0.6033635899040992,0.8174067075099525,0.32528145349599796,0.4911171905053909,0.4218952793087657,0.5128189014140789,False
DT,hierarchical,Agglomerative_ward,{'k': 13},13,0.36286291798102144,0.9408870949698807,603.8033283975783,0.1451661334771307,0.27250593616135127,0.4810126582278481,0.830379746835443,1.3342612804683205,1975,0.0,0.23544303797468355,2,465,min_cluster_size<10,False,0.6116581383431399,0.8246321519035804,0.355906543211279,0.5411991601788179,0.43690944668485765,0.534147756537936,False
DT,hierarchical,Agglomerative_ward,{'k': 15},15,0.3767247607992813,0.9678340445840805,605.3673463144238,0.15788061944637774,0.3039070856668435,0.500253164556962,0.7220253164556962,1.1605323963758938,1975,0.0,0.23544303797468355,2,465,min_cluster_size<10,False,0.6225166072067112,0.8190089125650009,0.3870003702251847,0.6040263462133539,0.5102272405101349,0.5678799812767542,True
DT,hierarchical,Agglomerative_ward,{'k': 17},17,0.3685899367352912,0.9548713971345213,618.9776588801448,0.17897425188004487,0.34802351143176724,0.5650632911392405,0.610632911392405,1.0491708600942393,1975,0.0,0.1878481012658228,2,371,min_cluster_size<10,False,0.6161443134960143,0.8217139337311847,0.43858576341951117,0.6922941622761666,0.5572245040902122,0.6022286344480265,True
DT,hierarchical,Agglomerative_ward,{'k': 19},19,0.3375107907424345,0.9962233684933984,602.5014797322467,0.17048676947289493,0.34774588610410806,0.610126582278481,0.5529113924050633,0.9977189173182412,1975,0.0,0.12253164556962025,2,242,min_cluster_size<10,False,0.591798925693371,0.8130846812405608,0.4178292569913463,0.691738691588519,0.578938469226566,0.5939182454408545,False
DT,density,DBSCAN,"{'eps': 0.2, 'min_samples': 5}",36,-0.2404331932859203,1.2807324157138817,17.401390493912697,0.051193659110788194,0.28415681685595595,0.8363136176066025,0.16368638239339753,0.4045817375925383,1975,0.6318987341772152,0.0810126582278481,4,160,min_cluster_size<10; noise_ratio>0.5,False,0.13907508242531869,0.7537138623012272,0.12609278046198732,0.5645101554892948,0.8292567146951746,0.4298769113294397,True
DT,density,DBSCAN,"{'eps': 0.2, 'min_samples': 10}",11,-0.23987853492455807,1.2252550894339302,33.04658840105603,0.03714622403389697,0.2304084523608422,0.8301486199575372,0.16985138004246284,0.41213029498262177,1975,0.7615189873417721,0.0779746835443038,10,154,noise_ratio>0.5,False,0.13950956582162713,0.7652907675911769,0.09173916857972944,0.4569708281600219,0.8260710407797768,0.4063656311189743,True
DT,density,DBSCAN,"{'eps': 0.2, 'min_samples': 20}",4,-0.21822079898215613,1.0909050381069423,43.196373277395956,0.020281163207490443,0.15686892725881343,0.9027777777777778,0.09722222222222222,0.31180478223116176,1975,0.8906329113924051,0.04708860759493671,23,93,noise_ratio>0.5,False,0.15647483187386066,0.7933266864828643,0.050494930693615624,0.3098334941057865,0.8684108353266262,0.3908986347954919,True
DT,density,DBSCAN,"{'eps': 0.4, 'min_samples': 5}",48,-0.031978131804741676,1.616048630912517,26.08973250295154,0.07632318882032704,0.3156997943328836,0.7139516757599377,0.3047544816835542,0.5849502513637701,1975,0.35037974683544304,0.09620253164556962,3,190,min_cluster_size<10,False,0.30236526138807307,0.6837406980223674,0.1875481355285734,0.6276211098726524,0.7531368364473218,0.4698099877028789,True
DT,density,DBSCAN,"{'eps': 0.4, 'min_samples': 10}",28,-0.09128791257297547,1.5945427695540009,31.44784511981594,0.06533793208869948,0.29258739622853336,0.7138584247258225,0.29910269192422734,0.5701095729983202,1975,0.4921518987341772,0.09518987341772152,10,188,,True,0.25590582477342866,0.6882285011812644,0.16068321363218327,0.5813779959015448,0.7593999619046086,0.44646822654474605,True
DT,density,DBSCAN,"{'eps': 0.4, 'min_samples': 20}",8,-0.04634447536378266,1.1956344716423402,66.7684198378481,0.05565988022224341,0.23346796642181508,0.6777251184834123,0.334913112164297,0.6001579570910609,1975,0.6794936708860759,0.09417721518987342,23,186,noise_ratio>0.5,False,0.29111159935594233,0.7714719430334216,0.1370151179423492,0.46309228110397865,0.7467188165602211,0.44156007625722715,True
DT,density,DBSCAN,"{'eps': 0.6, 'min_samples': 5}",35,0.2816423417474608,1.7380503374390415,65.61062217300264,0.10669794231753811,0.31414492555000484,0.6396028037383178,0.4602803738317757,0.8323202564793161,1975,0.1331645569620253,0.11848101265822784,4,234,min_cluster_size<10,False,0.5480352052543522,0.6582816087623247,0.2618309129146763,0.6245101399935362,0.6487407072235227,0.5246334333003408,False
DT,density,DBSCAN,"{'eps': 0.6, 'min_samples': 10}",23,0.23852270297761966,1.8488550234604115,67.86092246987381,0.1096454432426781,0.32836142569472326,0.6594059405940594,0.3735973597359736,0.6630263647820044,1975,0.23291139240506328,0.11443037974683544,8,226,min_cluster_size<10,False,0.5142580761143509,0.6351590929208291,0.2690391542947293,0.6529544075894091,0.7201868269184998,0.5330786980625057,True
DT,density,DBSCAN,"{'eps': 0.6, 'min_samples': 20}",15,0.14649967788720503,1.6106113502097,77.76692163337675,0.09473702859576175,0.3128937664190833,0.6764705882352942,0.3449920508744038,0.6228300964900457,1975,0.3630379746835443,0.11443037974683544,20,226,,True,0.4421732050206137,0.6848753396489977,0.23257997952321105,0.6220068301238301,0.7371506250029187,0.5121507466024641,True
DT,density,DBSCAN,"{'eps': 0.8, 'min_samples': 5}",25,0.27256784898743697,1.785033058538797,88.94476973484724,0.11726643975487566,0.295116377213936,0.5835201793721974,0.5571748878923767,0.9434694108173206,1975,0.09670886075949367,0.1260759493670886,5,249,min_cluster_size<10,False,0.5409268360151898,0.6484773418859567,0.2876766318771504,0.5864379622196538,0.601833073963919,0.5127547773817105,False
DT,density,DBSCAN,"{'eps': 0.8, 'min_samples': 10}",18,0.25424976607367666,2.0712508421208358,94.78322147271412,0.11982435279941105,0.29504857004358304,0.5843091334894613,0.5450819672131147,0.9204290823036565,1975,0.1351898734177215,0.1250632911392405,10,247,,True,0.5265776376028857,0.5887499470200294,0.2939321191941973,0.586302294138283,0.6115566502388508,0.5036966054207878,False
DT,density,DBSCAN,"{'eps': 0.8, 'min_samples': 20}",17,0.22168390503954813,1.877397824311038,88.24333288869343,0.12034045445283056,0.3184895087769093,0.6391820580474934,0.40633245382585753,0.7080390252053345,1975,0.23240506329113925,0.11746835443037974,23,232,,True,0.501067653635338,0.6292028343136615,0.2951942681770058,0.6332027497526633,0.7011903947841107,0.5286643970198568,False
DT,density,DBSCAN,"{'eps': 1.0, 'min_samples': 5}",18,0.2864972974989194,1.797728881458663,112.86615261727621,0.15711318526653265,0.3135530976929104,0.5269168026101142,0.7705274605764002,1.2407351045982742,1975,0.06886075949367089,0.26329113924050634,5,520,min_cluster_size<10,False,0.5518382627952866,0.6458280011664784,0.38512357664576835,0.6233260152253779,0.47637975650425746,0.5198895136198937,False
