fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
XGB,hierarchical,Agglomerative_single,{'k': 11},11,0.28120502946259,0.4112787798931922,30.896703421286617,5.8460548209182076e-05,0.01562767549245085,0.22936708860759494,1.3554430379746836,1.7064286490144307,1975,0.0,0.9918987341772152,1,1959
XGB,hierarchical,Agglomerative_single,{'k': 13},13,0.23385448319033553,0.4104990802995505,27.061259743078736,5.343230579552533e-05,0.017476841905017824,0.23037974683544304,1.3544303797468353,1.7061319046162189,1975,0.0,0.9908860759493671,1,1957
XGB,hierarchical,Agglomerative_single,{'k': 15},15,0.21940455957581295,0.4344781892683607,25.786060662899413,0.0001597181475717526,0.020507802851147585,0.23291139240506328,1.3468354430379748,1.6994414570154468,1975,0.0,0.9863291139240506,1,1948
XGB,hierarchical,Agglomerative_single,{'k': 17},17,0.1853825019477283,0.4263546876703534,22.820549685953832,0.00017377755376742223,0.021407100885256228,0.23341772151898735,1.3453164556962025,1.6981002042863866,1975,0.0,0.9858227848101265,1,1947
XGB,hierarchical,Agglomerative_single,{'k': 19},19,0.16558179726108646,0.41133003749088454,22.057771959008715,0.00022086200225331527,0.025067259048524082,0.23493670886075949,1.340759493670886,1.6940700746195592,1975,0.0,0.9848101265822785,1,1945
XGB,hierarchical,Agglomerative_complete,{'k': 3},3,0.4150249558702305,0.9754058107298059,164.64355091622505,0.001218631505381049,0.02496198819724417,0.24,1.3382278481012657,1.7022695200782225,1975,0.0,0.9721518987341772,2,1920
XGB,hierarchical,Agglomerative_complete,{'k': 5},5,0.3689106893335852,0.7954298017574224,106.72084650350806,0.0007972508412797452,0.030267290218087543,0.24,1.3382278481012657,1.7022695200782225,1975,0.0,0.9670886075949368,2,1910
XGB,hierarchical,Agglomerative_complete,{'k': 7},7,0.1359975348316355,1.2392506226606455,139.69269562333173,0.14028898542270987,0.18700550268350238,0.3868354430379747,1.2627848101265822,1.8807485716792178,1975,0.0,0.550379746835443,2,1087
XGB,hierarchical,Agglomerative_complete,{'k': 9},9,0.12624154031205653,1.110633899713423,173.6674462671417,0.19283417482500267,0.24322869091413296,0.4769620253164557,0.980253164556962,1.5514794899046964,1975,0.0,0.41670886075949365,2,823
XGB,hierarchical,Agglomerative_complete,{'k': 11},11,0.14318001765762794,1.2055759401368804,239.629926796363,0.19395485268957383,0.2987254387232545,0.5174683544303798,0.9417721518987342,1.5419862252910503,1975,0.0,0.3341772151898734,2,660
XGB,hierarchical,Agglomerative_complete,{'k': 13},13,0.15092941241397287,1.280615862832459,227.63960083967072,0.19790262250362745,0.300026107197851,0.5270886075949367,0.8774683544303797,1.4542821971202011,1975,0.0,0.30430379746835445,2,601
XGB,hierarchical,Agglomerative_complete,{'k': 15},15,0.1495952708207451,1.2247561526339463,198.81442346970087,0.19775789061621535,0.3011881742222741,0.5275949367088607,0.8754430379746836,1.4514942104734605,1975,0.0,0.30430379746835445,1,601
XGB,hierarchical,Agglomerative_complete,{'k': 17},17,0.12492746894787697,1.2764680729062405,191.38293875690107,0.17532241437498783,0.3077391982729817,0.5275949367088607,0.8754430379746836,1.4514942104734605,1975,0.0,0.30430379746835445,1,601
XGB,hierarchical,Agglomerative_complete,{'k': 19},19,0.1333375183682223,1.2805688755751545,192.5967590970042,0.15679936778212727,0.3154205254992461,0.5275949367088607,0.8754430379746836,1.4514942104734605,1975,0.0,0.2470886075949367,1,488
XGB,hierarchical,Agglomerative_average,{'k': 3},3,0.621496549419597,0.44674425830293796,139.69563651752256,7.869877227658789e-05,0.008154786022186755,0.22632911392405064,1.3655696202531646,1.7164874348284787,1975,0.0,0.9944303797468355,2,1964
XGB,hierarchical,Agglomerative_average,{'k': 5},5,0.5219796335914144,0.47938474448612434,80.89907757017062,0.00013352245885112673,0.013009015741994107,0.22886075949367088,1.3589873417721519,1.711021606149046,1975,0.0,0.9918987341772152,1,1959
XGB,hierarchical,Agglomerative_average,{'k': 7},7,0.36971451397058397,0.5090712046537509,61.26131383380216,0.00029984500166662634,0.018466566835134937,0.23291139240506328,1.3463291139240505,1.6992924812135375,1975,0.0,0.9863291139240506,1,1948
XGB,hierarchical,Agglomerative_average,{'k': 9},9,0.29519553328965187,0.6704269438720067,58.632478732168565,0.0012078678720201656,0.036198867473548994,0.2440506329113924,1.3341772151898734,1.7013769553816689,1975,0.0,0.9670886075949368,1,1910
XGB,hierarchical,Agglomerative_average,{'k': 11},11,0.22738960571755618,0.7151788937970799,48.23154047719585,0.0011150665349219963,0.03860426429897669,0.24455696202531646,1.3341772151898734,1.7022695200782225,1975,0.0,0.9650632911392405,1,1906
XGB,hierarchical,Agglomerative_average,{'k': 13},13,0.17467707073811894,0.8128360007689123,58.127108403542515,0.003616490999731873,0.10912895634312932,0.2739240506329114,1.2845569620253166,1.6692300961593194,1975,0.0,0.9164556962025316,1,1810
XGB,hierarchical,Agglomerative_average,{'k': 15},15,0.08395334856844283,0.8499637457953478,56.41979459446133,0.0019160707658776096,0.11858950298371493,0.28151898734177216,1.2769620253164558,1.666953561805244,1975,0.0,0.9068354430379747,1,1791
XGB,hierarchical,Agglomerative_average,{'k': 17},17,0.06112720396785933,0.8143880393891081,51.32463336797051,0.0013727201761480697,0.11884952984233102,0.28151898734177216,1.2769620253164558,1.666953561805244,1975,0.0,0.9068354430379747,1,1791
XGB,hierarchical,Agglomerative_average,{'k': 19},19,0.20809871949794026,0.8079627805989708,118.59647832597736,0.09598091674704681,0.1916761487815747,0.3979746835443038,1.0764556962025316,1.5760871273224055,1975,0.0,0.45772151898734176,1,904
XGB,hierarchical,Agglomerative_ward,{'k': 3},3,0.2842482982177142,1.075780856719727,469.5152193530927,0.08983284869354793,0.11770536918908776,0.3281012658227848,1.4739240506329114,1.9802825524004832,1975,0.0,0.5037974683544304,2,995
XGB,hierarchical,Agglomerative_ward,{'k': 5},5,0.23730719015083493,1.2856477817255443,453.6517154934948,0.3155732062277732,0.41169537254819855,0.5336708860759494,0.7655696202531646,1.2439219316950316,1975,0.0,0.30683544303797466,2,606
XGB,hierarchical,Agglomerative_ward,{'k': 7},7,0.24788831543235462,1.262072972229591,444.5994883780537,0.3427026557726165,0.4204200434343303,0.579240506329114,0.619746835443038,1.0692479316045023,1975,0.0,0.24151898734177216,2,477
