fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
DT,hierarchical,Agglomerative_complete,{'k': 5},5,0.4600832971934518,0.45440962635172066,220.26886368738073,-0.00010164251428458923,0.021338096094595055,0.22987341772151898,1.3726582278481012,1.7323431121541275,1975,0.0,0.9782278481012658,2,1932
DT,hierarchical,Agglomerative_complete,{'k': 7},7,0.23574874603498447,0.9514916301680539,332.0810241537094,0.09292304479197487,0.16776596111650174,0.36455696202531646,1.1615189873417722,1.670897583389603,1975,0.0,0.4977215189873418,2,983
DT,hierarchical,Agglomerative_complete,{'k': 9},9,0.2287086335355516,0.9401546749929763,268.8239180245036,0.09236974557828775,0.16639162873356894,0.3670886075949367,1.16,1.6713520639048458,1975,0.0,0.49063291139240506,2,969
DT,hierarchical,Agglomerative_complete,{'k': 11},11,0.21933282478756086,1.084478296639856,268.0867518171902,0.13069135279330427,0.2276997633690496,0.40860759493670884,0.979746835443038,1.448001678438079,1975,0.0,0.43544303797468353,2,860
DT,hierarchical,Agglomerative_complete,{'k': 13},13,0.1892444554882315,1.1079547400122025,253.42432054286238,0.14187725172622054,0.2791227804759811,0.4465822784810127,0.8146835443037974,1.1985222969150517,1975,0.0,0.43544303797468353,2,860
DT,hierarchical,Agglomerative_complete,{'k': 15},15,0.13675010202438467,1.0835548622524733,234.75231996484658,0.13882385276100426,0.2790316914152956,0.4465822784810127,0.8146835443037974,1.1985222969150517,1975,0.0,0.3949367088607595,1,780
DT,hierarchical,Agglomerative_complete,{'k': 17},17,0.2764917233389557,1.0421955759392838,387.7974750258439,0.19421398152841138,0.33577501991358566,0.5245569620253164,0.6556962025316456,1.0547061502101613,1975,0.0,0.21974683544303797,1,434
DT,hierarchical,Agglomerative_complete,{'k': 19},19,0.2783440493666974,1.0416557367095398,410.13504088926385,0.18967999631989402,0.3314966715755069,0.5270886075949367,0.6374683544303797,1.0225309874293125,1975,0.0,0.21974683544303797,1,434
DT,hierarchical,Agglomerative_average,{'k': 3},3,0.820116876043765,0.22308545293095372,210.43335214211527,7.06667170863466e-06,0.004569817156404717,0.22379746835443037,1.3746835443037975,1.724433497145062,1975,0.0,0.9964556962025316,2,1968
DT,hierarchical,Agglomerative_average,{'k': 5},5,0.6143796178855675,0.35394607152701624,202.53958259048832,0.00023921578730355816,0.01648572796521109,0.23037974683544304,1.3721518987341772,1.7321969660272252,1975,0.0,0.9837974683544304,1,1943
DT,hierarchical,Agglomerative_average,{'k': 7},7,0.42714675132728475,0.4343515795450964,144.96388794670943,0.0003152598437433383,0.019600679998107197,0.23291139240506328,1.3645569620253164,1.7256075796621149,1975,0.0,0.979240506329114,1,1934
DT,hierarchical,Agglomerative_average,{'k': 9},9,0.2872734586597332,0.6886055566757784,119.76564012499689,0.001087685906808904,0.04482349982956897,0.24860759493670886,1.310886075949367,1.6716549822696176,1975,0.0,0.9681012658227848,1,1912
DT,hierarchical,Agglomerative_average,{'k': 11},11,0.12546590058249246,0.7390686665882163,113.45706821248615,0.000631109674798595,0.08564942880849499,0.25468354430379747,1.320506329113924,1.6901801267200764,1975,0.0,0.9351898734177215,1,1847
DT,hierarchical,Agglomerative_average,{'k': 13},13,0.08975413165878993,0.7108057780544491,98.10797491777315,0.0009898864430997725,0.09194006495566094,0.25974683544303795,1.3159493670886075,1.6891313024634957,1975,0.0,0.9270886075949367,1,1831
DT,hierarchical,Agglomerative_average,{'k': 15},15,0.2388551790630651,0.7391538040211549,200.6038462575336,0.14279505625868483,0.23105592449605497,0.41063291139240504,0.900759493670886,1.3207209385287848,1975,0.0,0.530126582278481,1,1047
DT,hierarchical,Agglomerative_average,{'k': 17},17,0.2332018985752458,0.7963765050633879,185.53326444036796,0.14167503893305114,0.22912443916418312,0.41063291139240504,0.900759493670886,1.3207209385287848,1975,0.0,0.5154430379746835,1,1018
DT,hierarchical,Agglomerative_average,{'k': 19},19,0.21706811679686683,0.7567366687100159,167.8057912896143,0.1416477452691231,0.23036960392399322,0.4111392405063291,0.899746835443038,1.3199539692779663,1975,0.0,0.5154430379746835,1,1018
DT,hierarchical,Agglomerative_ward,{'k': 3},3,0.3156033583351704,1.0900513642146004,464.8019876608906,0.04545005892264073,0.0683943907782103,0.29873417721518986,1.5377215189873417,2.0436997971227315,1975,0.0,0.650126582278481,24,1284
DT,hierarchical,Agglomerative_ward,{'k': 5},5,0.30867086721488823,0.9561360071151217,547.9561612646279,0.13051100093582066,0.1635880498068809,0.3969620253164557,1.1954430379746837,1.767928058562668,1975,0.0,0.35848101265822785,5,708
DT,hierarchical,Agglomerative_ward,{'k': 7},7,0.33307828552152136,0.8180591748117925,620.2519770557581,0.13079254821122963,0.16102444336777244,0.39746835443037976,1.1934177215189874,1.7662088412433214,1975,0.0,0.3574683544303797,2,706
