fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
ET,hierarchical,Agglomerative_complete,{'k': 3},3,0.14168355344914477,1.6208711564665155,236.9933287556646,0.10078845780940947,0.22070850049769186,0.3539240506329114,1.4962025316455696,2.1260291625469296,1975,0.0,0.710379746835443,93,1403
ET,hierarchical,Agglomerative_complete,{'k': 5},5,0.1388319524507792,1.3793886705092984,166.48306956878977,0.09841702190838558,0.23305354621229554,0.3837974683544304,1.5544303797468355,2.181162156839876,1975,0.0,0.6708860759493671,3,1325
ET,hierarchical,Agglomerative_complete,{'k': 7},7,0.1480162449558595,1.6356672529486873,168.53549291472268,0.09704328653216572,0.2243665167734065,0.40759493670886077,1.3954430379746836,2.030401843372297,1975,0.0,0.5645569620253165,3,1115
ET,hierarchical,Agglomerative_complete,{'k': 9},9,0.18982717127388768,1.5862553328375106,240.76855278275377,0.17379658031636072,0.28784073452046066,0.5134177215189873,0.8759493670886076,1.4298800516215744,1975,0.0,0.389873417721519,3,770
ET,hierarchical,Agglomerative_complete,{'k': 11},11,0.1567713194405898,1.4489839304933012,210.93189643082366,0.16849972585406475,0.28524301252306045,0.5134177215189873,0.8759493670886076,1.4298800516215744,1975,0.0,0.389873417721519,3,770
ET,hierarchical,Agglomerative_complete,{'k': 13},13,0.1562521708131451,1.3336760756252497,210.92491015755942,0.1694160939516713,0.2908857077804298,0.5260759493670886,0.8759493670886076,1.4502727809762226,1975,0.0,0.389873417721519,3,770
ET,hierarchical,Agglomerative_complete,{'k': 15},15,0.18333130330740513,1.3643940005599204,242.30974606060775,0.16899093790518954,0.3051429157263506,0.5260759493670886,0.8759493670886076,1.4502727809762226,1975,0.0,0.22835443037974684,3,451
ET,hierarchical,Agglomerative_complete,{'k': 17},17,0.1630572818001397,1.3303836235015047,227.63902980911928,0.15450951255200526,0.29985354468581327,0.5417721518987342,0.8278481012658228,1.4104492506317252,1975,0.0,0.22126582278481013,3,437
ET,hierarchical,Agglomerative_complete,{'k': 19},19,0.14599764867788545,1.388531330295881,222.32294474599507,0.13467458186767056,0.298032109322421,0.5417721518987342,0.8278481012658228,1.4104492506317252,1975,0.0,0.20708860759493672,3,409
ET,hierarchical,Agglomerative_average,{'k': 3},3,0.2489536780974436,1.3380545480543946,87.11174110622726,0.0004581731138887452,0.050445284906360174,0.2410126582278481,1.3174683544303798,1.6721092569233051,1975,0.0,0.9605063291139241,36,1897
ET,hierarchical,Agglomerative_average,{'k': 5},5,0.1870689445853732,1.0301736000308312,49.016729889170556,0.00023839531586521457,0.051294515745475854,0.2410126582278481,1.3174683544303798,1.6721092569233051,1975,0.0,0.9605063291139241,1,1897
ET,hierarchical,Agglomerative_average,{'k': 7},7,0.08883579883775303,1.0330867508094286,36.59780236717776,-4.146305211053337e-05,0.05606524383709648,0.2410126582278481,1.3174683544303798,1.6721092569233051,1975,0.0,0.958987341772152,1,1894
ET,hierarchical,Agglomerative_average,{'k': 9},9,0.21425806274054116,1.0075137767809395,152.48253155162638,0.07586738190658716,0.12391367201238379,0.34582278481012657,1.181772151898734,1.6559826330649299,1975,0.0,0.5012658227848101,1,990
ET,hierarchical,Agglomerative_average,{'k': 11},11,0.17927812456586903,0.9594740055769676,132.7824001018912,0.07495653522779808,0.12999122981799083,0.3554430379746835,1.1726582278481013,1.6538409456225593,1975,0.0,0.4881012658227848,1,964
ET,hierarchical,Agglomerative_average,{'k': 13},13,0.15048261427648446,1.0696171898360578,139.5054886594694,0.08868432133474777,0.15886372835230642,0.3681012658227848,1.1559493670886076,1.6506232041339164,1975,0.0,0.4521518987341772,1,893
ET,hierarchical,Agglomerative_average,{'k': 15},15,0.13128860088090893,0.980417157276019,122.4167509745825,0.08837073796042297,0.16095226922739264,0.36860759493670886,1.1554430379746836,1.6504698218723637,1975,0.0,0.4521518987341772,1,893
ET,hierarchical,Agglomerative_average,{'k': 17},17,0.186500986123454,0.9639827631746568,143.97264323049134,0.19135724777724364,0.3289530992182232,0.45367088607594935,0.8967088607594936,1.3427724955045603,1975,0.0,0.4521518987341772,1,893
ET,hierarchical,Agglomerative_average,{'k': 19},19,0.17471575881588033,0.9689680283167347,131.81731802434388,0.19163563703008496,0.3279833567387207,0.4567088607594937,0.8815189873417721,1.3207209385287848,1975,0.0,0.4521518987341772,1,893
ET,hierarchical,Agglomerative_ward,{'k': 3},3,0.2590470453596701,1.4969507301672627,620.1184970070202,0.23968430939518165,0.2974177304026763,0.48,0.8486075949367089,1.313609386481828,1975,0.0,0.3959493670886076,506,782
ET,hierarchical,Agglomerative_ward,{'k': 5},5,0.26148043005944405,1.4622094493180229,508.4471944000809,0.28610925484270777,0.38901564140580164,0.549873417721519,0.669367088607595,1.0935946996436146,1975,0.0,0.3478481012658228,190,687
ET,hierarchical,Agglomerative_ward,{'k': 7},7,0.22683900594202125,1.5000490804417617,460.90665387329943,0.37980033911299405,0.4570375967735008,0.6425316455696203,0.4840506329113924,0.9211989985539003,1975,0.0,0.1837974683544304,116,363
ET,hierarchical,Agglomerative_ward,{'k': 9},9,0.2189897576532968,1.446548937502023,417.61672337968156,0.2899050507166717,0.431647240281096,0.6425316455696203,0.4840506329113924,0.9211989985539003,1975,0.0,0.1837974683544304,116,363
ET,hierarchical,Agglomerative_ward,{'k': 11},11,0.2180717155204905,1.3780389502529051,389.73691844012853,0.27299168594019757,0.42022878591128343,0.6592405063291139,0.4769620253164557,0.9277712507244908,1975,0.0,0.1650632911392405,30,326
